user_id,song_id,emo_id
8803,407,2
1428,1857,67
5253,1706,126
11101,860,25
868,1168,38
8226,2191,16
4300,4020,94
6057,3405,118
8469,2299,19
5001,28,6
5001,95,97
7870,5120,1
4172,1583,71
8494,1015,12
8806,2,57
7968,108,81
1238,488,5
2613,4155,126
3050,440,16
5787,2285,99
7246,1051,102
337,42,18
693,546,117
1428,3363,49
367,95,34
10025,338,113
8332,4252,10
593,845,119
9824,3789,22
126,861,59
337,1182,107
3050,995,62
7968,125,106
9454,3755,15
969,444,25
5215,69,100
5806,95,35
3756,1196,112
8212,95,31
3000,5240,5
5787,3279,16
9963,1996,126
6646,5232,118
5787,3015,81
3050,488,79
7870,60,11
5253,5855,43
87,621,38
9659,4436,96
8710,95,30
10025,2651,21
9021,878,54
4755,3363,115
7013,1225,17
8710,95,93
367,1828,101
10518,95,65
59,444,26
10025,84,0
10518,386,30
5351,3769,54
10518,74,116
367,213,111
7968,1370,11
2880,484,125
756,1506,91
1937,3361,12
6646,341,16
5253,1217,112
11101,1296,2
1238,483,91
5253,1257,5
12384,512,18
337,1712,4
8432,143,27
11334,95,87
9021,1635,17
3236,4157,96
5879,144,126
87,462,80
3236,5337,4
4300,622,8
12384,828,112
969,1429,82
3050,2316,15
9963,2694,44
7013,4609,14
11800,5596,32
207,1219,16
7968,644,11
9006,3417,21
207,1220,48
893,914,61
3050,5261,64
9021,4636,17
208,1225,91
5806,95,87
693,705,8
5787,95,62
12384,4235,70
7025,96,21
1207,1217,125
11800,1972,79
9659,914,12
2955,3993,62
207,1222,79
5001,654,21
9824,2419,82
6604,4141,13
693,711,14
8332,142,116
11334,886,14
2955,99,4
367,1829,112
7870,983,12
87,129,126
7025,229,61
3236,2360,127
2098,2706,80
7246,108,9
5253,1625,128
11465,2365,15
8710,2122,1
11334,488,125
1238,3681,49
11334,886,87
8332,5497,118
7013,2700,79
6474,776,7
5001,25,93
9006,2025,0
1207,2309,114
3236,4588,129
2880,1168,99
855,2124,7
10926,804,57
8469,644,48
11334,60,22
1937,4495,12
3000,831,16
5215,4028,20
5787,60,119
10926,276,41
3287,3789,94
11101,793,34
1238,483,78
1617,1479,49
9824,780,126
6057,3668,48
8494,582,22
969,3230,99
8710,2682,116
8212,780,58
8494,1708,16
4400,292,108
11101,229,56
11101,5449,94
9963,588,2
7246,1848,12
8881,953,4
1547,780,21
855,1974,39
11800,3438,39
11334,128,70
9824,5048,62
9659,2231,41
5351,450,20
3000,686,0
8691,2064,48
126,28,116
11800,3208,81
144,954,51
7025,96,24
8546,2922,54
6646,4169,62
4877,2436,49
2613,60,15
7013,969,15
9021,4609,112
5351,2779,5
4172,3100,49
3287,644,4
5806,48,1
4877,95,35
8432,42,30
7968,1600,12
7870,407,36
5494,3104,21
8546,89,22
3200,1471,19
868,3052,123
2955,5217,30
8691,1506,125
59,439,1
9006,5711,17
87,622,48
126,862,49
9824,28,22
8803,5387,38
7968,2844,112
144,952,41
2880,4509,12
5351,2149,17
693,2706,29
4172,28,81
5372,95,62
154,994,2
208,1226,94
8212,1243,118
5001,3739,87
5879,5951,48
12384,3789,55
87,95,61
87,619,21
5351,416,130
11140,893,62
11465,3085,120
6474,67,62
2221,125,38
8432,1242,41
4755,88,31
59,440,17
2613,3483,126
4877,1336,0
8469,125,12
154,256,57
5806,95,58
2955,5218,39
12384,2234,2
3756,548,15
9021,1618,81
2221,511,127
693,1857,0
7025,292,28
8212,364,95
5494,124,28
5001,4721,119
7870,125,49
11101,89,91
4300,738,18
3200,5023,8
3287,644,60
1547,3769,13
4400,3698,31
2613,219,10
5253,2593,62
10025,1792,17
12384,1221,21
11101,31,81
6057,3031,12
11334,95,6
87,623,77
8806,4805,67
1937,2503,81
8432,34,16
10774,431,39
756,2646,17
7968,861,126
2348,69,108
8469,379,41
2613,431,22
5494,95,126
367,444,53
8710,298,2
868,2750,1
6604,2023,50
893,3098,61
126,805,59
2686,2829,5
8212,1241,59
4877,2558,0
3929,3254,0
8691,1508,48
8546,273,24
3929,3541,4
8691,835,8
2221,2024,56
2880,560,87
8226,2289,8
9454,559,21
5215,1207,81
367,1827,55
2686,512,10
11334,155,106
2686,1706,2
11140,644,78
10518,1156,12
9824,502,65
9963,147,112
11465,5960,99
9824,28,48
969,2891,62
3287,3789,124
9454,365,97
337,1713,107
10774,1812,62
5787,42,112
8469,165,62
1547,1859,82
8494,95,5
5806,95,119
7870,2105,109
126,860,18
9659,560,17
4172,444,8
1547,1859,3
2098,2023,23
5787,95,11
8803,828,2
6646,1,10
3200,1706,118
6604,1819,20
893,1873,8
8432,812,41
8803,846,2
2880,3971,118
868,3048,11
11800,3739,12
5351,1703,126
756,911,12
1617,127,48
11140,4047,15
9454,170,22
8469,643,13
7013,1889,8
9006,858,16
7870,2234,20
367,332,64
144,205,90
4172,1857,14
337,332,116
11101,3992,41
1617,2537,62
7246,95,27
893,3099,43
207,1218,2
8332,1483,105
9021,828,17
4300,2874,16
3929,1703,2
5787,3015,93
6474,1506,38
8494,2495,15
6057,4172,114
8212,95,104
6604,1853,125
1547,1633,86
4755,3363,99
868,1812,81
5372,1684,35
969,3231,131
8226,2435,93
5372,2197,2
8212,95,118
5215,1737,35
11800,1135,0
4755,2069,49
6474,96,116
11334,95,39
593,125,2
8469,4707,1
12384,2759,2
3287,2539,85
10926,2003,94
8226,1757,48
11465,987,64
11140,945,20
3200,3939,126
6604,2527,10
4300,5679,58
8432,292,17
893,3098,61
1207,2706,62
3050,526,110
8806,1757,129
4400,3363,58
10774,5751,20
4755,1240,5
8710,944,25
756,2855,10
8226,3934,20
9963,5355,11
4877,1274,2
8226,4516,41
126,407,20
6474,2373,62
8881,233,10
6604,2149,39
5879,5254,62
207,909,79
9963,1370,5
7013,2747,84
2221,2198,67
3000,804,2
12384,1278,34
8806,1757,57
9824,2819,48
2098,106,15
12384,98,21
6604,1099,125
593,425,126
6057,599,23
868,3049,14
154,995,78
10518,15,3
5494,95,103
10926,2844,62
2880,638,2
8691,1506,16
8806,475,57
4877,95,89
11140,3750,126
8469,407,23
7968,1370,51
10926,1380,117
11101,1706,123
1547,95,22
8881,2279,10
10774,3914,10
8469,112,26
9454,292,10
6057,2496,34
868,3051,116
1428,1367,67
126,858,12
207,1221,62
154,995,15
5879,5254,84
893,914,51
9021,2547,17
144,953,43
4400,346,43
4877,3678,2
12384,2644,48
11334,46,8
893,339,112
1238,3682,62
5494,581,0
5494,3693,45
593,1245,50
59,443,26
10926,338,84
8803,1535,82
2613,2280,22
367,1826,39
855,914,83
10518,1026,12
5001,16,40
154,522,64
11140,1070,12
6474,1022,2
8806,2454,57
9659,5895,13
5351,512,50
3287,108,13
10518,886,13
6057,3671,5
1547,198,102
9963,1196,23
9454,302,96
8691,2018,50
2348,69,126
2880,736,81
11334,382,41
11465,3789,12
337,666,22
8806,4306,126
593,229,35
1617,2844,41
8494,1801,97
11465,1425,29
2955,2655,1
9454,166,30
1937,796,62
8806,1626,94
9021,654,17
2098,2198,78
11334,95,20
10926,643,10
10025,3956,70
8710,983,114
59,441,22
6474,512,94
154,996,31
8691,2857,50
5372,133,15
3756,1196,24
207,1217,1
593,1278,8
9963,201,14
7246,1408,118
3236,3279,130
7025,629,57
5372,570,119
12384,4077,112
8432,431,8
5787,932,8
87,620,22
5253,357,94
11140,1135,18
10025,559,20
893,1873,69
11800,1918,84
8546,560,20
5879,929,10
10025,5049,19
9963,201,112
5372,841,57
2348,329,131
144,956,66
8803,108,2
8691,6014,8
756,2856,11
8226,4530,0
855,2503,10
5215,911,21
5372,1649,11
3000,95,126
5806,999,129
10518,95,10
11140,3255,110
2880,5178,3
8546,861,118
9021,846,16
2613,983,11
11101,2618,71
1428,1611,126
5879,167,12
9454,625,39
12384,31,125
8212,1238,19
5806,1279,126
7025,1266,10
144,955,54
11800,1400,26
9824,828,19
8332,1196,57
1617,2224,17
5494,2195,15
8494,3963,12
7870,1822,81
7013,4184,15
11140,392,25
8710,95,21
3287,2304,126
8881,95,39
9021,861,17
11101,5886,114
2221,730,124
2613,95,22
3756,1196,51
5787,2456,62
2955,2844,1
10025,704,120
5879,3175,94
969,2928,62
10926,127,14
2348,69,126
9659,1103,31
9963,985,30
5215,3847,12
8432,2833,12
4400,539,64
3929,228,23
3929,1830,81
8226,4843,17
10025,57,32
868,444,45
9824,861,78
9659,2581,62
3200,417,126
8546,2176,54
1238,3682,41
7013,2893,9
6646,153,26
893,1873,16
5879,1143,62
6646,1757,8
6474,1506,130
7246,2748,112
6604,216,6
11465,407,17
9021,176,17
207,712,48
8332,671,10
2098,4622,110
8806,1703,34
5372,60,21
11465,3033,16
1238,264,64
7246,4159,18
5215,2851,30
8881,78,84
8469,112,68
59,445,97
8469,173,62
1238,483,77
207,1223,118
12384,644,34
9659,4062,21
337,1713,62
11140,1370,22
5787,46,126
9659,929,48
8881,3261,86
8803,4436,2
10518,95,98
144,957,126
3929,3595,126
10774,2496,65
2613,444,30
1617,1370,38
4877,3085,109
11140,407,25
10518,15,48
8546,2965,45
10926,2105,20
8803,4409,13
8432,644,13
126,861,22
4400,667,16
2221,4251,69
7870,2324,39
3929,3960,39
87,173,80
1428,3363,67
3236,1812,109
2686,2115,64
9006,858,17
1428,1429,126
3287,3621,83
7246,3789,62
2955,2113,71
10025,1857,56
8469,1600,11
8212,522,58
3756,5533,12
3929,1367,53
8469,1370,12
208,702,94
11334,886,118
10926,2467,20
9963,1935,126
2221,2844,37
14411,407,2
12689,2639,111
14154,2503,14
13100,95,19
14883,910,62
12912,483,112
14164,1155,105
13644,125,118
14772,4047,2
14527,1757,116
13100,4891,20
14550,386,21
12606,1370,9
12606,1012,12
15206,193,48
13644,861,41
13100,3573,43
12624,6174,1
12886,1149,21
13186,2169,48
12886,2503,22
14216,108,111
14462,4209,126
13186,133,18
14060,1520,62
14422,937,49
14216,2568,118
14550,1552,2
15190,828,19
14154,903,128
13186,85,112
14947,123,27
14550,313,11
12694,2987,70
14462,60,94
13658,1842,11
14365,6023,0
15190,1374,59
13488,125,54
14422,422,30
14164,4062,49
12886,1939,14
12886,512,54
12565,2247,15
12694,440,8
12624,3021,108
12912,796,118
12624,1859,99
13488,1587,27
15206,350,118
12606,644,25
14411,127,12
14550,1034,10
13186,3977,48
12565,911,4
14060,309,99
14365,351,12
12689,2723,114
14462,483,10
12912,3630,71
13186,243,51
14164,456,1
13186,861,2
14947,3789,14
15190,3641,49
13488,3135,21
14216,861,17
12565,69,96
12912,6161,126
15206,1297,118
14883,717,21
12624,238,90
14883,1703,95
14550,148,39
13488,1587,0
14527,1581,94
15190,643,116
14365,307,11
14154,2261,126
14772,2570,11
14154,3661,1
12912,4955,114
14947,135,25
14422,5696,20
13654,2947,67
14154,1391,2
12886,1511,117
14772,229,10
14422,937,34
14060,3715,39
13658,3936,62
12689,643,62
14772,2270,22
14422,1706,98
12912,6161,4
13658,6,88
12694,4918,45
15206,407,22
13100,407,58
12886,3,41
13644,2105,4
14422,2422,18
14947,828,3
14164,167,43
14216,127,1
14772,677,125
12565,2087,109
13658,6149,67
14154,3238,94
14060,861,8
14422,1706,21
15190,3789,17
14462,411,63
13654,1212,12
12689,963,20
14164,2651,22
14527,1972,39
12689,355,33
14527,953,116
14216,1979,19
14772,267,13
13100,28,120
12624,4562,65
12565,1706,82
13654,1757,83
14164,151,22
14216,300,5
14947,4269,13
14164,456,84
14060,300,35
12606,316,48
14883,1703,41
13186,85,51
14164,42,57
12689,2844,78
14411,4251,17
14883,572,62
14365,796,2
14216,372,2
14550,1034,12
14883,1021,126
14947,626,17
12886,719,10
14060,906,51
14947,143,94
14216,127,64
13644,2897,94
14154,976,29
15190,963,24
14216,643,39
14422,4394,21
13654,1757,87
12565,1948,81
14462,95,21
14550,658,5
14462,2,11
12694,230,11
13644,2105,48
14772,6145,24
13658,2038,24
12694,440,8
14365,6023,48
14527,588,71
14164,953,94
13186,1468,126
14462,3371,78
12694,3818,122
13644,2845,12
14060,127,126
13654,506,16
12606,643,116
12565,1567,116
14365,2035,11
14550,1109,49
15206,892,123
14422,618,58
14411,3175,102
14462,1711,22
15190,2061,16
13488,2412,107
13488,56,17
13644,906,13
12912,6161,126
12606,4451,12
12606,2658,12
12886,2373,5
14365,2296,2
13186,5224,24
13100,846,112
15206,462,126
13644,40,39
12565,714,10
13654,28,12
14411,1020,20
14527,98,6
14154,2503,49
14883,1703,123
14365,937,5
15206,95,125
14462,886,56
12624,195,94
12565,4142,15
12912,4955,99
12694,1381,58
15190,306,15
12694,1429,12
13488,229,7
13658,6149,51
15206,28,62
13644,559,38
12886,96,62
14060,1135,17
14947,135,94
