user_id,song_id,emo_id
2432,39,49
11258,1597,14
8797,57,10
3738,3311,62
11921,2385,62
929,827,88
5212,724,26
1934,36,117
3206,109,114
43,76,25
1934,4062,117
7647,52,119
10474,39,28
9425,70,48
2700,1044,54
11015,4588,84
2367,4821,112
6419,2996,14
1795,3013,131
1934,1430,62
3178,3938,22
8968,2021,68
3266,1083,11
12224,917,10
8222,1674,94
11523,3004,114
9425,70,48
6381,195,123
1112,999,27
5443,2510,54
3838,351,126
2337,36,126
2545,4088,65
10474,559,38
11987,352,10
3583,5468,12
2935,298,108
5669,823,11
11634,719,9
844,1216,68
1400,52,66
1795,3013,20
1112,3378,118
3583,3259,97
8388,5301,25
9425,3021,16
12224,876,12
4551,4368,3
10366,149,75
929,907,119
9711,1667,84
5404,42,12
11015,1099,21
11634,1004,24
11634,2307,99
11921,1107,118
2244,4741,63
2579,2934,67
11949,6002,30
2023,2934,119
1795,3013,30
11949,825,107
3738,3119,27
7138,1662,2
10198,145,30
6423,1801,114
11846,564,15
4551,2541,2
10702,4353,1
5955,3283,30
159,1017,10
1646,953,122
11157,3618,39
6403,2025,4
7058,1351,78
11523,5031,117
7058,3919,115
10702,1430,126
3838,1901,112
8924,2764,62
6146,866,3
5299,1165,13
8703,365,52
4551,48,67
8797,3151,126
11858,5431,123
5443,2651,30
8924,3703,16
4142,1100,22
5299,2997,84
5296,609,12
10177,329,27
4346,149,7
2337,365,22
10771,658,8
9481,3155,44
8703,489,100
11701,352,94
5515,39,4
10436,940,50
12313,2510,39
10702,5035,13
159,1016,1
10771,1430,40
8924,367,82
11846,622,12
5669,259,53
12010,2211,37
538,2346,22
1841,74,15
4824,39,12
8968,582,76
10198,3083,27
2023,1667,26
10436,601,51
4929,658,13
3266,3648,11
2231,365,17
7773,4093,98
9425,5047,97
2545,1270,14
2545,1389,35
12313,1089,51
844,1088,68
6530,1078,25
4815,750,12
3796,39,14
6381,1351,93
1841,2175,16
836,56,126
11634,3893,120
2670,5047,16
1441,3947,0
2367,3136,82
10366,826,50
7253,114,81
2367,3077,67
5273,1430,5
8999,74,49
6892,351,13
6530,4951,25
1441,1581,99
3139,4588,45
8924,8,24
1646,1216,116
9425,567,2
8797,703,21
1646,1071,2
3796,2237,49
3266,4861,8
1441,2986,0
4709,4853,25
3206,1422,91
2700,1121,126
9425,2160,52
6146,1360,78
5955,3273,29
538,773,108
6892,1430,39
5299,3252,68
5492,2838,20
1088,145,17
4368,489,58
5296,996,81
11858,1017,2
2840,60,113
5404,39,14
12208,1077,62
11508,1706,23
10198,913,13
3266,4134,15
5955,489,13
5443,491,118
9371,2835,41
4708,1210,70
3650,1017,12
12224,1840,75
5443,4784,20
528,637,62
11846,1902,48
5296,339,30
11701,67,30
4316,3013,1
7773,365,92
5443,2168,62
7058,5414,1
11949,3903,64
5492,5064,33
538,232,110
929,36,25
12224,940,10
2231,36,5
4346,543,78
3362,78,20
11015,738,67
11701,727,20
2244,213,64
3178,3562,2
1934,940,112
10177,3758,25
2337,694,22
3796,4950,62
11258,3969,4
11508,150,6
1795,1472,3
6879,787,18
9371,820,62
4346,1351,9
11258,1442,48
10446,4558,13
528,757,20
12224,400,21
1112,2347,126
3489,1940,16
12010,2531,49
11921,1553,126
8222,2510,131
5864,1026,30
3437,3848,13
3178,3970,12
