user_id,song_id,emo_id
12076,1001,39
5732,694,4
511,2277,78
1005,322,18
5375,15,12
5502,605,111
7191,1841,13
3105,440,17
8415,28,112
11825,28,18
3019,1743,62
12247,80,93
8722,945,10
2004,704,15
3559,1242,71
1806,3712,112
10624,58,126
2067,123,47
4279,4009,17
2446,465,64
2163,1395,70
9636,2301,40
2394,3946,24
7270,38,84
4785,506,12
4869,913,62
2282,4642,126
4376,457,7
2754,2373,12
7790,335,12
11999,1298,12
4441,787,21
3849,741,18
2014,665,15
906,39,45
2448,1820,0
3193,1020,81
6059,395,124
3416,3276,20
2754,1045,105
4869,859,126
11146,1448,120
4398,407,12
1601,1819,39
4323,2231,26
4269,2985,112
5240,3049,24
10841,0,13
4549,1394,126
4398,153,90
1601,2036,12
2918,3372,97
7951,2581,8
8753,561,103
6270,1401,118
10594,2271,25
6622,1935,48
4398,4358,62
8615,6073,82
8860,2211,68
11999,1154,43
7314,1554,3
2004,220,15
10011,1824,48
5699,300,14
9760,145,27
792,543,116
1005,876,39
5967,3107,31
5373,5870,62
164,559,22
164,983,34
906,1626,106
6230,34,102
9676,1430,21
4032,5096,52
6498,669,116
2394,57,21
2897,4891,30
6665,2628,26
8255,3659,5
1232,956,125
2425,32,113
4785,149,15
2282,400,99
5305,671,78
7364,544,2
3849,1402,64
7694,4537,48
11526,447,62
7648,2555,22
725,889,43
164,1038,117
11526,308,99
12076,2332,12
10407,1769,22
5432,4452,12
6299,4315,53
10803,151,112
7191,301,27
5553,3402,99
1163,52,64
6498,2107,14
12152,1972,96
10934,1978,8
12237,1797,8
10103,1099,49
1005,2326,110
11825,4681,118
2237,1270,94
8860,3568,25
4032,473,15
4269,38,2
5849,2835,70
1005,2,1
11146,901,16
9650,5129,41
4484,149,84
8753,463,27
2182,238,102
10778,6021,10
11048,1026,84
11247,1756,116
9050,3661,105
4785,83,59
5124,60,17
8753,571,59
4555,4589,50
10841,1001,16
6573,1040,10
12076,149,62
12264,2601,113
4549,13,22
7124,5084,1
4549,3556,30
2394,89,67
3105,1219,38
5609,2411,85
4677,1448,66
1468,3630,3
49,370,50
2163,680,8
3193,5291,81
11048,3947,22
4664,754,67
12300,4523,4
5849,1932,30
4398,5272,0
8625,5415,63
368,702,83
1815,60,68
11024,2336,35
4664,2231,12
6665,498,106
11524,1528,41
3131,24,42
8998,1977,95
4549,698,39
4269,2231,119
11156,3988,99
8625,2350,12
7764,431,10
11156,1182,106
2918,2412,107
7951,691,120
8615,4052,20
4785,1336,126
1378,3876,22
4974,78,60
5063,1723,112
9650,1884,68
11233,5181,48
9749,4086,28
3849,1063,48
2182,220,12
5326,4200,94
10161,35,22
8860,22,126
11529,455,21
11197,57,20
1815,231,126
7339,1972,21
10934,1388,82
456,2126,116
8255,443,27
7951,1859,10
10624,1703,68
3715,744,12
6059,2146,130
8625,3322,81
9505,1874,13
3951,757,16
5504,340,78
3105,687,112
5991,2277,113
8998,2168,63
368,78,2
11371,279,2
10841,579,98
739,657,81
3849,271,12
12076,155,18
7946,1744,29
1163,3579,89
739,1273,95
8606,2284,126
7416,856,71
7764,2231,49
8753,308,44
9050,3283,126
10841,1709,41
6500,5973,49
4199,29,126
1722,2339,103
6622,1325,0
6498,999,15
7416,1334,115
7187,1536,8
6912,817,4
9314,373,118
6059,5437,100
11318,5840,118
12337,1990,5
2014,3557,4
8255,3630,48
4555,447,1
10824,2115,56
9505,4385,128
7603,304,48
10238,351,22
7339,3137,126
10011,1070,49
12076,2582,11
