user_id,song_id,emo_id
12188,1198,8
5875,945,63
8277,1981,56
623,110,34
6162,572,21
7974,6012,51
275,704,118
6513,2882,118
897,2247,0
47,358,18
3946,1802,116
4613,282,56
8973,1042,94
12108,1078,50
8634,5760,21
9289,306,24
10762,1916,21
12233,1264,48
8973,2434,15
5157,2087,18
5789,690,18
3159,1538,75
6513,238,21
9570,897,16
1391,865,8
7169,3572,55
6803,1070,74
10017,447,82
10403,4716,14
12181,5558,51
11127,5462,62
10300,2075,126
9102,2324,62
10599,680,44
2704,1053,22
2881,3012,19
2186,918,84
275,34,16
5775,5760,126
9393,43,116
5394,2168,11
705,2736,124
7630,3832,108
5679,20,2
7585,2291,108
7510,3532,18
9771,1501,67
10013,826,118
5009,2337,70
681,220,66
518,201,25
3223,1945,94
7778,5370,40
5200,5445,70
10403,30,15
2031,532,68
9770,798,116
60,128,99
11283,2,69
5200,3509,53
4712,384,0
2794,2109,22
6015,3937,2
10326,801,51
11876,5693,68
7478,780,125
10836,2168,4
2245,1688,13
1081,2540,127
7698,2385,70
5928,3306,18
9375,1425,28
7347,711,5
6298,4496,62
4391,2798,16
8605,4945,54
3250,3385,23
9979,1322,29
8745,913,2
2077,8,48
12322,1866,5
8121,227,39
3304,1376,102
3507,491,81
10741,5010,62
7478,1320,4
12399,5015,8
7698,1344,119
4393,3966,20
10160,4868,15
11083,50,128
372,1231,20
8026,843,41
8755,4839,37
8073,1422,16
599,128,21
11212,74,67
10160,1114,120
3469,976,8
1600,1317,15
9539,719,7
2830,3544,22
8605,4416,1
7484,3640,27
4572,790,70
8169,606,84
9310,1000,117
275,356,36
518,1241,13
7484,52,61
12486,3527,62
2502,4930,118
10599,97,49
9347,2561,71
4557,894,112
6838,1932,125
11332,793,94
698,2168,51
6575,3587,81
1787,400,125
3250,1045,15
11055,2135,116
187,1132,52
9358,649,64
821,489,16
12486,933,55
11055,67,85
10123,839,13
896,3102,16
8169,1744,125
1302,1026,20
2825,98,83
7832,1048,39
11283,110,126
9721,3136,100
4592,918,120
730,275,41
5963,491,13
7478,4065,17
9327,1600,48
7677,1330,39
10644,322,21
12089,4142,22
12063,4134,29
7782,916,16
4271,3800,20
9851,103,118
826,2977,39
9033,56,50
5928,123,10
7832,209,14
4480,52,81
2245,78,39
12486,754,8
10884,2695,118
730,106,5
7812,6054,126
12486,1939,62
8237,5365,54
7291,149,48
435,2064,99
8383,1407,81
10124,6050,62
9721,1896,0
11969,3068,48
1152,2168,99
8755,5390,118
3469,3179,118
12137,1078,126
11231,314,30
7110,1805,31
5966,4328,49
10403,5566,18
12399,3399,11
10160,3557,51
12233,2339,62
6298,3500,119
9531,39,10
12108,5244,120
7475,793,30
12108,135,23
3058,2302,40
10904,3500,126
11231,1901,22
3140,3681,27
11083,367,82
2855,52,48
