user_id,song_id,emo_id
4530,779,50
8199,704,17
674,1980,125
8758,31,48
1221,97,22
2789,3637,116
9348,4867,86
3997,1307,12
10476,1511,113
12418,925,30
1275,3733,27
10387,259,17
137,917,96
11266,3396,17
11512,564,103
6445,96,10
2190,816,57
5969,2653,35
5969,1215,12
10822,1487,81
10055,3021,21
6445,2135,48
4668,1140,17
4530,704,3
8158,329,129
4029,232,92
10045,1583,38
2549,4972,0
8098,341,116
12302,3062,76
11473,97,4
12465,911,90
8098,463,99
10045,3038,16
3997,734,62
11512,1842,70
10055,227,23
6947,3469,22
12302,3342,112
2691,5065,16
862,518,62
212,1099,31
3725,50,94
10206,704,35
9602,633,82
679,499,11
10822,1307,82
8758,37,41
6075,707,70
12418,680,4
6702,5649,49
2982,5231,41
6550,1807,21
7437,2442,17
2400,2026,21
9356,114,131
3989,5170,20
6550,1589,14
12418,1582,12
6702,4368,59
4530,109,116
6068,651,116
10387,925,48
674,1769,23
5016,569,75
10281,5575,62
8914,326,39
11512,2325,7
9075,259,29
6074,704,26
3989,4793,44
7036,5736,91
7506,3124,41
10822,780,49
1221,704,62
8098,4052,8
7437,206,100
8914,4583,17
11023,2713,17
8851,456,84
6068,2026,116
2849,1242,118
3997,3396,15
7422,1556,62
3814,2501,16
7506,37,7
4039,1429,118
9602,5048,64
374,894,83
9602,1446,55
4029,341,20
2190,1416,116
674,2665,22
10387,1769,11
9356,792,51
11023,4607,12
7194,2375,126
2549,44,11
2789,1446,21
6074,2390,39
2982,5048,20
8670,3494,10
9356,118,118
7691,704,19
7437,569,55
2982,4062,41
9075,206,95
4029,98,92
12465,717,75
11473,2674,61
12465,206,48
11512,1107,75
9394,38,91
8158,1388,34
2400,2038,81
11023,810,82
6068,2457,16
10206,953,70
8914,2982,82
8098,591,8
2789,497,55
5016,779,125
8758,1864,95
10115,1898,10
2344,308,49
12302,220,50
7249,1171,1
9348,4087,25
1528,1981,70
9356,2026,2
12418,259,30
4039,1863,16
7422,5659,22
5810,2432,95
1528,4067,48
2400,1825,48
9348,2597,96
10476,5855,55
9078,5918,10
10387,2026,51
10055,5089,18
2982,110,61
9075,569,64
3725,198,70
10543,449,16
862,2768,16
8851,4560,79
10543,4946,119
374,1848,10
7194,2026,129
1881,4081,116
10387,259,62
10946,4,2
6445,1769,25
10281,6076,54
1221,711,18
679,332,126
8914,3747,14
674,2666,97
212,1247,112
6068,999,62
9394,332,10
11512,2526,15
8758,725,118
2400,206,22
8914,1310,91
5612,2804,97
12465,5560,62
7691,925,60
5969,1981,83
862,3040,41
9436,4584,62
10115,866,64
7075,3396,85
4039,3369,16
1881,1191,84
11023,4062,50
2789,2512,55
10543,1241,110
6445,4186,24
10387,2026,127
2849,199,16
227,193,0
10055,704,36
3997,684,20
11023,1007,35
12465,755,3
11512,658,8
8158,329,2
10387,3130,2
12302,810,121
7249,4579,9
227,1309,17
4530,4589,15
7075,4920,43
7036,868,93
3714,3396,126
1881,2487,36
7506,5402,12
9436,704,8
7194,1191,126
6702,164,16
414,1238,119
2691,1798,15
5495,704,118
5016,3130,92
2344,1,119
862,1690,118
9348,1674,110
5969,998,124
8199,193,49
862,3038,0
10946,37,38
679,341,49
12120,1205,105
4530,78,34
212,355,100
9394,38,94
1275,819,28
12120,2523,110
8758,1849,48
3714,1061,57
8098,536,1
8227,1635,12
8670,1588,38
2849,1981,63
6445,2230,24
212,160,57
212,1245,64
5969,5034,15
10115,1755,2
5810,4567,45
9311,4406,39
9075,1469,22
1881,3223,107
5612,1191,20
414,1980,1
137,918,118
7506,1105,20
8158,1926,62
7075,5206,52
7249,1167,15
12418,35,75
2789,2878,3
3725,560,57
6068,572,30
9356,651,126
5016,3764,119
4530,3758,30
7036,4794,82
10206,1302,28
9602,2031,2
7422,5382,22
227,1310,31
6348,815,2
4039,3937,16
5016,199,2
6348,815,21
10946,754,130
3714,5517,64
10045,1307,118
9078,31,10
12418,36,29
6702,3144,108
9394,704,126
6075,4611,49
7437,894,53
8670,1842,116
674,1981,90
6550,807,64
9394,2432,17
5969,37,22
3989,600,94
8914,3936,64
9311,2385,13
11266,801,83
4029,3764,123
7075,2113,101
10543,1123,118
9394,1849,62
9075,2512,58
9356,4822,22
9075,259,65
3725,704,50
5810,206,129
2549,2194,49
7691,1024,48
5495,704,91
6550,1191,84
227,1308,15
414,1982,98
9311,754,39
12418,3609,24
9436,4972,5
5701,2231,123
9311,3697,131
9602,810,84
7691,1763,5
1221,810,112
862,867,126
8670,1936,48
10476,355,93
7422,341,48
12302,350,112
4335,4946,21
7506,569,6
8227,355,81
10281,3929,126
11023,1671,21
9311,4406,81
992,3038,2
10055,227,3
9436,587,51
9078,5443,70
611,2512,31
5701,5922,130
2982,544,30
7194,5798,94
12120,2601,126
8098,704,52
12465,206,43
7194,4371,49
