user_id,song_id,emo_id
1764,1410,120
12059,684,87
622,2547,26
6845,1049,62
4261,4,16
9258,641,118
5533,1635,15
2391,117,81
1064,70,118
4514,3456,28
9634,33,13
7047,999,2
4993,3425,89
6340,418,41
6753,211,99
1818,3552,78
9389,683,81
5168,1912,119
4828,4826,49
1245,70,11
963,2290,66
9462,2233,28
10764,128,27
8760,463,48
11218,4011,68
1022,776,91
5460,3082,99
9613,126,62
4109,3423,86
325,1670,64
10794,768,61
11408,4885,84
3272,2122,12
5383,4714,18
6340,4577,6
4912,2192,126
2595,2659,22
4031,876,3
10611,559,30
7306,3553,62
10831,999,34
12059,3033,119
11924,1343,126
1505,2179,30
1236,162,38
11635,5072,50
699,2060,19
1823,426,20
8760,2659,5
8853,2183,24
3272,60,25
11091,5881,70
11408,2140,92
6510,1626,41
9641,167,2
2668,3666,103
10472,787,9
4646,4691,79
3307,1090,12
3342,4165,62
7766,1278,21
291,167,0
7909,86,15
3231,3602,20
1818,1242,118
3608,193,70
9261,5230,8
963,1320,112
11883,683,126
11809,112,82
8172,1081,110
900,1617,11
1022,134,2
11504,5488,118
8898,418,22
12251,120,119
7341,802,6
3676,2784,6
10647,5912,48
1884,4444,16
2345,1275,12
8598,3113,28
11832,355,30
6125,3642,43
11608,3261,15
11064,68,18
9261,238,39
1980,1240,81
5542,1945,30
6723,239,113
10233,46,62
6161,4257,10
5353,4090,119
11561,1374,6
1245,1051,71
4157,553,126
11849,244,41
6855,1866,0
338,1717,12
11924,739,10
4939,3755,90
11435,326,68
2687,3310,28
6845,2804,9
1557,507,5
9677,587,8
935,456,51
12130,3640,89
11739,431,11
12440,622,12
7306,60,41
11316,697,131
5716,2382,116
1487,383,48
4062,2772,22
7306,456,20
12130,1915,126
7725,787,15
9057,1373,15
12059,1313,12
325,140,48
11504,60,57
4598,1866,78
2668,289,21
9834,4184,8
8172,3518,22
7634,1284,39
11316,3638,94
6753,380,17
4982,46,54
4885,2016,58
3567,1526,54
4010,3227,75
7355,787,126
1534,1619,64
2917,999,94
9165,796,93
3307,1240,129
3402,802,58
3272,59,48
3402,4725,72
3342,1759,94
7725,109,11
9451,2175,26
7051,368,25
9582,738,1
2391,4840,3
9641,2365,131
4642,422,118
4332,1479,34
10749,4961,118
9634,3857,15
1557,3607,62
1082,3454,12
10523,679,12
6284,2412,10
1082,946,12
5954,999,21
10528,1000,20
5364,2797,12
5383,1346,31
4776,5311,23
4031,5609,118
7306,2765,68
2843,4575,23
1064,3411,1
8853,2179,50
10523,5330,77
2055,416,112
4203,643,39
9672,492,99
7355,1460,21
3567,875,97
11849,3274,48
944,1996,0
1891,4448,40
8696,405,16
3170,493,62
12016,196,18
2345,4,62
12014,135,1
1818,184,116
649,2610,39
11553,1628,52
8840,2051,10
6810,2224,129
10666,676,7
6753,3379,22
1654,987,1
7787,1135,4
11832,106,5
4419,84,21
7531,5691,118
10749,1739,126
4401,2005,126
11697,4962,126
8760,305,54
4646,1742,88
7909,5203,29
11553,2544,43
7225,1238,71
5651,946,14
4885,666,113
6734,2728,34
9235,778,67
12287,963,10
12014,59,1
3548,4333,120
7192,2569,30
649,1945,114
8760,2373,41
6582,306,27
4776,2082,54
4646,2198,55
3823,645,5
1853,4420,59
1111,999,27
12502,2628,10
4031,4593,67
8727,2197,30
11883,70,10
11924,4848,27
3676,434,1
11336,3221,12
10831,4110,44
8172,2477,32
7355,85,62
963,242,10
10831,241,27
8898,216,113
10276,705,69
10831,108,99
12460,646,10
7051,9,48
7429,1061,1
12555,1026,18
8630,1541,126
10912,332,54
9582,2373,61
11561,152,38
9831,167,31
10932,159,17
7362,1013,64
5216,860,4
3487,3133,72
1920,60,22
11064,4011,4
8246,389,10
12276,3596,15
12276,125,100
6743,3246,2
1627,2170,16
11091,680,118
11367,2049,12
6542,1844,126
8249,850,114
6542,234,93
6644,1335,12
9005,2179,30
12555,342,36
4157,350,26
4401,196,39
9055,731,6
7225,3624,13
1627,128,74
10831,2035,21
3567,4180,79
7981,2495,124
7186,4041,12
1408,135,130
7981,1566,10
2391,2010,12
10728,283,75
4828,5747,19
964,6,105
5651,143,34
10912,422,12
4993,4734,49
7488,34,82
7340,493,2
6252,744,16
11725,1828,22
5533,5439,62
4993,5185,83
9656,3310,11
6996,5421,84
10912,1972,125
6753,4414,45
9209,461,118
10233,491,64
8083,4439,62
3430,14,12
4910,3736,5
4910,386,5
9235,1828,18
7051,225,55
1408,313,34
12059,4075,84
4010,420,86
5533,785,118
9831,173,101
3487,196,125
6723,908,31
1487,1406,97
12251,731,35
9258,1183,112
11218,5453,64
