user_id,song_id,emo_id
9695,1972,81
10408,144,129
12395,473,100
12391,230,10
12128,2672,67
4290,1020,99
5984,982,4
398,1194,64
7331,2885,65
6085,937,67
6708,992,10
12400,3301,119
11133,802,130
6973,1647,49
106,740,0
1860,1261,97
8395,3320,8
11609,5894,14
7465,152,126
7848,1924,79
3730,1866,28
7699,711,76
6621,1242,78
12157,5929,2
6369,2892,22
490,2067,31
744,2832,52
5580,226,27
3345,151,99
1281,3174,11
10493,290,49
5528,211,93
6995,3327,10
9226,338,53
3952,409,3
8475,2066,81
2306,2204,25
4450,4444,30
8349,561,13
1411,112,72
1113,2757,16
5456,265,64
9525,979,68
11885,42,64
9886,4609,122
9712,409,99
10819,5506,57
5336,398,82
10315,4630,119
9143,9,4
10909,3163,1
5918,5391,126
5580,3638,86
6085,1880,30
1237,244,20
1473,1215,125
6087,680,10
7904,738,30
10909,313,48
1861,4429,116
312,1561,22
9781,515,22
11705,281,116
9382,602,1
9328,5248,29
10002,4705,112
8362,2926,30
3335,4207,129
10164,2453,34
1281,1142,24
12375,1022,94
12160,2247,62
11966,2188,99
11122,4805,28
2151,683,21
7699,4545,56
11954,479,9
3851,1563,14
11052,3294,20
7844,1454,41
2200,963,57
11351,8,9
4402,970,64
6664,85,116
4681,3260,15
11593,663,25
11481,2268,92
8544,4011,75
4783,383,76
9265,2512,41
8475,3163,101
5600,358,81
9668,387,24
2151,2389,80
11012,3071,47
5714,108,30
11649,1032,11
5472,4310,30
933,95,116
2074,2642,94
9369,4748,39
7844,1454,35
11481,3495,67
2074,2398,70
9866,525,16
8018,2829,66
11780,703,84
11966,1143,26
11844,1860,52
1182,1885,10
2500,4758,14
9226,78,8
10712,28,119
6884,2852,26
690,458,80
11188,693,4
7978,2808,21
9695,1275,30
11545,4274,99
12431,5699,109
3806,273,4
1893,1854,123
6164,2904,2
7465,666,22
498,2242,30
9886,2635,75
5405,3276,92
11962,462,15
11707,2016,5
12534,4481,54
7465,1471,126
12431,785,81
5685,886,126
11310,3784,30
2200,2382,30
11705,5605,34
10692,387,2
11017,2145,18
9712,3829,126
11017,3690,48
8889,1070,1
5121,683,11
7415,741,62
1596,2598,31
17,139,82
7904,461,116
11609,675,16
8960,5348,2
4493,89,37
9681,2831,20
4625,326,65
4396,2751,99
12128,268,5
3675,2047,125
2616,42,31
10692,28,0
12320,1895,57
9054,938,13
12305,6029,110
5980,4536,99
6523,2304,96
11835,606,126
398,1933,106
6476,841,85
12396,936,99
7652,98,68
3335,502,128
12534,467,116
607,1003,15
2361,2302,27
11810,98,83
11845,1205,49
8361,65,26
5884,2831,24
398,138,24
9408,2456,48
79,576,15
9668,422,30
9864,5478,97
5255,16,112
11168,4110,72
11443,297,30
10278,414,20
1599,4108,23
1986,3041,99
1321,3795,24
5784,1617,12
6641,978,80
8501,1238,17
10497,511,22
2833,85,26
2616,309,63
6985,85,10
12157,451,10
11705,384,30
9712,1634,51
8789,1127,48
6235,5207,112
7294,429,84
6800,2168,25
189,793,35
498,12,126
9580,1204,6
6881,1568,57
9427,714,118
11954,16,12
7536,1918,5
9951,2424,12
2046,1154,116
11415,4748,43
10955,85,68
6145,290,100
11295,1587,51
1332,2011,21
4742,5386,41
2589,938,78
12142,2145,84
1912,354,82
10566,3016,10
2371,2111,126
17,136,118
12157,1688,116
8960,1020,8
11962,1046,126
6793,16,108
10392,4994,25
106,742,6
1031,3357,12
8789,936,24
11188,4090,12
2498,3683,12
10566,946,43
11683,2256,10
7277,676,30
595,387,129
9443,152,116
8361,1026,22
1893,153,128
5188,424,81
6344,3799,8
6412,3343,14
2150,4026,120
11545,1896,23
828,59,62
11954,1345,51
1421,683,27
6881,4113,4
2131,3311,114
8596,2641,30
6709,1059,117
10674,422,70
11915,1099,48
9886,5961,128
7450,3028,11
7699,2894,33
9886,106,28
595,2476,39
3855,3380,78
11707,2788,85
11310,1568,78
9681,4072,64
3129,4435,2
9328,3376,27
8349,744,72
7991,3105,13
5121,1967,108
5585,350,59
4874,2459,94
988,98,125
8403,227,94
828,265,14
2131,1974,67
10674,2995,43
8579,9,16
9795,226,117
7978,2808,39
1893,1681,49
7065,4666,16
9866,3473,82
312,1641,45
9681,5677,0
12534,716,84
6369,999,27
498,2242,23
9256,18,130
9328,147,49
11073,10,18
10435,1709,8
1622,4178,70
5456,4276,0
8859,4488,99
659,954,119
3806,963,68
490,1972,32
7277,15,23
9977,5576,91
3446,1183,43
6432,3047,109
10566,1321,51
10392,787,110
9866,2619,111
2676,2064,2
828,2167,62
7726,630,78
8001,2807,12
2411,666,24
10358,2194,67
11509,2709,30
6180,711,30
7282,1067,18
7991,1117,126
12533,2218,67
12142,913,30
7277,244,92
5226,2106,79
6664,500,5
1335,410,25
1374,308,93
2752,702,20
12394,1147,68
6506,744,81
10260,639,50
1421,85,126
4493,3285,15
