user_id,song_id,emo_id
10839,697,112
9625,400,10
4220,268,20
4497,1430,56
9321,164,108
6317,1078,20
11551,5322,112
10402,2844,67
5050,732,62
12086,4062,21
10193,951,14
11551,4775,56
2044,564,2
10171,913,62
5675,1575,126
10376,1635,11
10334,999,62
1075,1430,85
8139,1205,48
9422,4601,66
4569,5010,41
7769,3895,58
5423,336,123
686,2385,62
5050,3637,61
2326,1191,120
8048,512,51
6038,1385,20
9730,697,62
10286,151,127
6039,894,26
11629,490,51
2351,4808,16
10334,2967,62
10342,3758,117
9468,1616,105
8247,999,13
8247,232,18
6612,1686,126
7769,149,23
6039,980,4
9876,52,30
8247,2324,20
6393,1004,1
2569,39,13
1288,2326,69
6612,1004,62
10839,98,13
2021,3572,50
11687,1769,12
6039,2247,126
10402,985,48
5847,1798,94
9876,4498,8
2598,145,59
5037,697,116
3496,1980,6
1458,2324,18
8461,2158,64
12441,2798,2
9884,804,11
2188,3681,32
3052,3841,8
1485,2568,126
11531,1389,23
11755,1787,14
8105,3829,23
8771,418,21
6970,1061,48
1075,3440,23
9181,2576,16
2271,491,16
6317,675,126
6612,401,126
11262,2290,41
2271,128,39
11262,4616,14
4569,2569,18
1420,489,48
1360,1016,7
6578,925,84
10330,2237,103
11300,37,12
11085,244,12
3875,5415,13
11329,46,118
11687,2847,82
1569,60,126
8428,38,126
1965,2986,17
1058,843,70
7485,2458,18
686,773,38
10334,2412,34
12420,232,25
5675,164,4
8765,1009,0
8048,339,41
300,962,126
10797,149,55
3447,2963,50
3875,1085,68
2026,114,12
9876,5064,83
1615,4165,21
6317,4644,67
5389,1611,52
3048,234,125
9625,145,82
1458,3307,59
7322,2332,99
10592,1805,126
10402,1212,18
11262,4092,57
9551,70,118
12438,5351,39
4220,1187,94
12154,697,8
12033,3886,22
8778,58,120
9391,5224,110
7369,1093,18
2523,1857,17
3496,1001,15
3209,3911,17
852,491,46
3613,1274,131
1057,1351,41
686,699,12
7366,999,9
1288,1859,54
9551,704,62
2598,449,124
1564,4062,8
6544,2337,95
2404,4848,27
9884,39,15
4220,354,51
10797,38,21
5229,1099,30
3052,2168,49
10540,5382,26
12420,1078,62
2351,1770,39
5686,599,109
6538,3746,125
9485,3748,16
6233,232,52
499,1447,20
1427,913,17
7366,4738,118
7322,165,20
12438,261,8
4460,3077,94
2952,4591,14
1058,2305,16
11329,452,41
