user_id,song_id,emo_id
10145,2410,9
8940,588,34
8294,1967,126
7338,3885,39
1319,1549,81
10157,4110,12
4304,3053,41
3857,2051,36
4188,1000,39
9623,4401,4
11783,18,0
7367,5369,47
1840,1432,59
288,413,69
1480,3998,2
4987,3545,98
256,1434,48
7906,2872,71
8257,3226,125
4188,5225,81
3744,1988,14
1079,3449,70
6045,3513,6
6684,1147,82
1095,309,39
11738,5645,5
434,2057,39
4457,2415,78
7310,1620,126
2220,4726,20
11738,2621,5
7373,2107,75
1453,2094,22
9558,1720,39
7109,4912,99
3115,3304,32
4991,196,67
6617,3797,41
1561,2960,3
4491,2173,62
9263,3133,9
12329,5716,30
10488,3245,94
11029,1924,29
2058,4592,99
6536,3110,76
7367,2659,10
10488,4401,99
10668,3193,112
11029,1147,81
248,1404,16
9623,1988,5
772,1177,126
2117,1183,125
5358,226,19
3420,4470,99
5808,3239,9
10882,765,43
7717,4529,16
5733,2074,16
12005,1162,93
4320,5690,37
8963,3295,8
12540,2102,24
6190,1720,18
12005,2082,17
6955,852,94
8126,980,99
10145,1196,8
6694,4650,44
10067,4319,16
772,2890,112
6540,225,6
394,678,126
3887,15,45
6045,2093,35
8553,2456,24
8787,6046,118
7275,387,23
4723,3070,94
8569,946,99
1668,4235,28
5706,3114,10
8025,3227,69
7770,417,119
12474,465,12
4491,3645,2
10882,580,22
1668,1126,25
2319,550,2
6536,15,55
12105,2523,82
3246,576,59
4091,359,62
4258,4401,62
8103,1775,66
5358,2171,8
12513,4193,131
8569,1828,4
6617,3516,18
4258,2932,0
12005,2477,41
7111,1193,61
2301,3956,85
5532,4485,130
2407,3311,39
2483,2766,49
5398,417,5
12551,2679,6
5541,2006,99
965,3218,11
6856,216,88
3246,2747,25
2437,796,63
11241,5846,71
7275,5595,10
7111,3425,13
12105,2610,43
4214,413,45
5995,3458,120
1095,309,84
5742,5002,128
10956,2409,48
2301,3359,88
2590,1343,102
12513,2414,36
7139,4982,30
4294,3115,90
12332,3111,10
4377,1547,99
4304,5004,52
11738,1776,35
2929,2103,1
3246,3799,1
8294,3245,39
7139,1169,75
10102,938,99
11783,18,126
9649,1934,4
12258,465,22
6617,2907,126
6720,4376,118
12329,424,126
9623,4795,3
1561,4110,37
10581,4440,82
2303,500,110
7689,3055,44
6955,4276,108
9088,420,12
11241,4529,10
8940,2179,110
12344,3029,32
2058,28,64
248,1404,17
4845,5392,9
12329,5766,40
7373,3416,1
12329,2414,13
4122,2001,49
11996,5506,43
6856,1934,0
2817,2107,41
6028,5969,56
995,1328,2
6986,3488,112
5995,3851,67
4294,3069,4
3224,5176,116
562,999,43
294,1569,2
871,3058,126
6617,1772,83
2477,1723,56
3611,2953,12
4236,2250,110
3564,5461,13
8244,1895,17
11312,2890,64
1095,309,30
10433,6043,125
5397,3011,58
1502,2409,61
248,1405,16
4457,2420,107
4491,3111,6
6701,15,59
9097,946,16
1595,678,12
10668,3193,54
3082,3455,35
1502,1988,68
1776,2393,105
9562,5728,5
11992,3553,30
11992,639,30
4987,3545,49
2870,135,62
4052,4411,39
4521,2225,13
8161,5392,41
10067,2523,16
3224,5176,118
6539,3676,126
7111,5763,7
10505,3579,88
3115,409,28
6904,15,43
201,226,13
8845,2603,130
7689,1548,31
5397,4909,110
7310,5716,67
9263,3133,99
12332,277,71
12449,5408,71
9521,2606,109
10488,2255,34
6159,612,2
8975,21,19
12540,5146,39
4845,413,58
10882,4469,10
2301,1397,91
4991,4912,126
4389,934,1
1104,428,65
2058,4593,15
9111,2179,62
1375,3869,31
4389,2504,23
3737,3651,129
7857,1159,102
5921,4454,6
11992,3030,24
12332,277,32
4457,5716,21
12493,2777,41
5397,1988,81
1104,428,81
2319,682,126
3976,2120,43
7166,580,2
9521,3855,71
2476,1178,126
10491,4578,15
6247,3053,39
4214,3942,59
2319,1723,62
4304,639,21
10882,4047,126
12258,5728,118
7768,5145,12
5365,1777,81
7139,5609,108
9097,2006,0
6816,4715,9
12513,5409,27
3976,3227,5
8208,3296,22
10956,4715,49
4121,1162,0
11992,1921,21
6617,2736,12
2477,4909,18
5733,5927,116
11311,1009,13
6525,785,8
7373,675,52
4188,5225,83
7373,1545,64
7367,5602,10
10488,413,73
