user_id,song_id,emo_id
2876,4082,1
6998,1035,126
6330,3065,75
7471,933,112
2856,8,7
8882,125,82
7052,51,108
6330,1703,2
4546,2125,110
7117,699,4
7762,2336,30
5455,332,22
9218,4609,71
121,828,9
8093,3800,70
5039,2283,93
12024,1952,30
2911,8,25
11105,2350,9
8238,1678,46
10785,811,22
5592,1274,30
6439,459,97
6508,358,43
671,1523,17
910,3125,67
6062,4105,4
9564,2506,12
3916,228,39
11752,2350,25
6151,84,39
11940,244,39
9565,2437,79
9565,2637,126
5690,3500,23
3979,382,48
9323,213,16
4021,1877,126
2978,3539,22
9306,278,77
5171,868,16
3700,2838,20
2342,90,21
586,2462,30
11105,604,48
1670,128,29
2701,484,22
8671,4320,118
6998,2864,112
4989,738,30
8003,2763,30
9218,892,116
7251,3934,32
10180,5684,15
6254,886,118
773,1709,41
10087,542,12
1594,1749,115
12363,2684,43
3028,372,17
2173,124,36
2701,2,45
121,833,77
9796,1594,12
10208,2349,62
5523,2232,5
3684,5509,34
994,974,15
9002,366,30
2771,442,117
6114,4623,14
2864,5170,13
10879,2820,11
2762,5106,25
4507,25,99
10438,2816,22
6062,1918,83
7198,444,116
9574,123,2
5137,1376,21
6365,2692,124
7302,69,49
4620,2578,28
3979,1619,54
11421,5870,91
7360,3778,24
8003,2763,66
9333,590,22
5181,2354,124
2786,507,13
8607,2000,69
8882,4559,49
1437,879,25
7420,3573,39
9564,2331,10
1606,2499,48
7907,355,112
2751,123,2
9761,1718,12
8671,3090,116
1949,3039,10
12101,45,30
10438,274,82
6711,5555,64
5973,910,16
6508,1761,51
11381,5112,10
10180,7,39
6124,1683,11
7720,5257,10
9923,5800,93
8821,814,126
8189,240,118
7964,1020,8
6798,2201,21
6749,4609,108
5837,2354,129
9015,3229,94
5690,3800,24
9228,660,0
8238,48,41
3684,710,21
5455,332,73
11940,3693,95
773,1394,16
6784,937,26
6590,4861,56
9691,3706,30
2876,2945,126
8091,711,10
5137,2397,34
4507,25,26
1334,2069,26
9349,5448,80
12291,2205,24
4286,555,22
5134,4986,2
10967,5758,94
8944,137,111
11998,2572,2
65,488,106
121,320,106
8146,137,3
7302,2707,15
11347,5368,21
11378,283,8
4102,615,129
6630,4145,1
7740,455,82
6616,1617,22
11620,3858,43
10275,4532,3
2020,2881,112
12346,2596,80
11452,3274,70
12358,95,94
11972,335,66
5592,1681,30
10325,1935,118
5619,932,67
11940,78,39
1197,1059,9
780,1235,12
11268,2983,17
9015,5449,8
5736,512,8
4650,3679,68
12223,1813,11
12123,741,16
7748,554,10
1077,385,129
6454,1674,126
1819,281,84
7928,314,25
11421,1370,25
5008,3066,126
8988,704,126
9990,3419,57
11066,397,109
8052,223,51
7471,626,12
3684,1674,5
12198,555,22
12223,1674,65
5978,2362,70
7799,707,9
8638,329,108
6940,1398,75
2042,1996,53
8965,5909,52
5910,3816,11
8096,3995,25
3293,151,4
11998,4995,101
8219,1842,22
7117,1782,71
10785,152,17
5809,1659,124
2856,1151,18
8146,216,12
994,1406,126
8675,153,27
3145,4321,9
824,1659,77
8003,4604,8
4465,84,16
8944,4483,1
3680,514,64
4102,3473,126
8675,2945,41
9218,449,129
3466,2974,110
11381,4063,115
6711,3352,24
8821,2336,15
8003,5706,32
8149,669,94
191,1151,24
10780,596,108
65,484,106
1329,914,110
5736,96,8
4286,1245,62
3511,271,22
376,1852,15
11752,5476,27
6062,387,39
9622,1857,78
5171,646,0
3885,1070,28
8189,1568,48
