user_id,song_id,emo_id
7910,891,120
8131,4887,126
6524,865,100
10539,196,5
6735,1429,12
5517,4994,21
1120,559,35
2087,193,1
4808,983,48
6390,1915,0
6649,1502,44
5118,1635,84
2102,1389,69
7411,4733,19
5043,78,113
950,3187,125
10645,3735,62
10098,149,0
7527,2950,12
4063,52,18
4967,354,25
12527,6090,116
6735,143,118
8957,2249,51
11610,1826,22
8518,865,108
950,671,86
1746,467,20
9047,5968,2
2467,2576,90
544,1710,55
10662,160,45
11344,401,6
5665,447,51
4808,2991,51
7385,3772,88
1346,268,1
5785,2588,10
7910,46,113
5118,46,100
2167,2061,59
7190,42,62
7279,4166,10
9708,1753,34
5587,145,11
6735,1801,126
7646,776,118
2467,144,25
7535,56,120
4248,3381,109
1585,350,50
2018,2168,124
8640,3540,62
1613,149,112
5587,999,20
8518,4994,124
5138,2279,13
616,999,59
5228,5851,20
11184,929,45
10110,3779,20
10483,60,21
9733,467,2
8310,1890,125
4807,151,91
10655,106,49
8086,143,57
2492,2485,18
6018,5031,18
11538,4414,17
11184,195,112
12098,57,10
4559,1398,13
1729,431,40
9697,2247,49
7337,375,60
4248,4743,95
10371,898,43
10601,60,31
12098,492,1
11538,4624,2
5501,173,43
7279,1616,99
11596,3402,24
10655,1635,62
544,999,18
8692,3319,41
10645,110,107
2192,756,123
9612,158,126
7411,223,8
1729,39,120
2005,866,16
4807,945,126
5665,418,115
11736,1100,112
7607,36,62
9697,963,30
5734,1568,64
4417,1374,21
2057,3364,8
1951,3307,43
2749,4014,11
12428,4584,18
2973,60,74
7577,46,85
3779,405,96
1746,2754,81
4807,1058,20
5517,2754,10
1746,945,15
9087,536,97
11189,2279,36
11630,4779,57
8131,4026,32
8956,60,11
6524,3796,0
5042,3131,62
5579,1635,39
10094,1635,6
11344,167,1
5236,3782,112
10110,90,48
11379,728,12
779,74,81
4933,418,22
10007,60,64
5734,3637,12
4137,4172,54
11680,999,67
8545,1429,77
9555,1633,10
9047,60,95
9087,1487,32
9686,20,98
11680,5519,59
465,108,11
7646,1711,98
1376,1877,81
9733,5874,15
10662,60,116
5517,643,16
8518,3497,13
6649,1215,10
11736,2303,48
5228,4743,18
1729,39,39
3575,1220,30
10110,149,16
4137,0,15
5501,1074,95
5994,999,81
11736,5587,21
3336,2365,116
10655,6072,18
10094,886,2
2519,1274,13
11895,418,93
10098,28,16
1613,4162,22
11184,596,13
6018,1915,62
11786,336,82
8692,2305,16
4899,4417,112
6328,1788,67
4967,220,62
10113,2279,118
5278,193,82
5378,60,108
9588,2576,94
9643,59,34
6217,542,22
9978,1826,0
8490,4481,22
9978,235,8
9500,59,116
7385,3022,10
5245,1429,6
4248,559,48
1943,3939,48
2467,60,4
7714,320,26
10094,2347,41
8662,653,119
5579,999,12
3945,1553,51
11610,780,16
7530,2318,116
5501,1935,64
1943,1632,13
3197,315,14
10953,660,10
1562,36,8
10110,84,15
4417,2218,31
7039,587,5
5579,1336,38
7407,60,126
