user_id,song_id,emo_id
2239,168,15
56,15,30
2958,93,92
2148,151,10
267,179,22
2095,108,93
818,108,24
1022,90,62
2598,13,125
952,50,13
754,42,64
912,178,2
1309,25,22
1944,190,83
1170,113,20
274,149,100
804,129,99
2569,129,99
2285,25,54
2891,155,100
3407,123,20
568,93,30
2720,200,99
1409,12,118
2626,120,114
2056,86,112
148,69,8
2786,149,112
13,101,3
2141,28,8
787,76,41
1045,76,75
3370,207,13
3156,37,22
1994,120,58
391,174,99
3091,7,14
1454,1,118
1492,120,18
1178,27,48
1246,94,49
2709,144,24
967,37,93
493,37,118
76,35,62
2191,199,22
1982,24,48
3171,24,129
1427,120,5
2388,13,109
2295,199,94
506,57,1
255,56,2
744,35,27
3439,123,126
2141,135,125
527,88,15
655,208,17
2523,106,13
271,88,20
1662,118,17
308,18,17
2872,139,43
2042,88,5
2285,39,48
570,88,116
2613,61,98
89,88,77
3213,8,24
1227,144,45
3073,8,111
1790,13,129
3103,83,30
2020,11,48
739,184,12
2008,189,62
1278,193,117
2174,27,62
3227,12,64
222,57,55
1439,120,12
1888,181,9
52,194,95
1990,27,56
2191,80,95
220,106,106
17,77,99
278,86,82
655,149,25
3320,18,127
2978,187,12
2169,43,64
1509,149,18
2291,32,82
2958,69,43
3359,13,9
1528,24,22
973,24,25
776,39,96
2631,43,0
2008,28,98
3335,31,99
2131,24,67
3289,89,120
1159,25,16
604,127,123
2396,191,1
2523,106,25
1505,12,81
1968,96,126
912,166,68
2495,89,14
736,13,96
1476,93,48
1540,119,62
223,174,22
1759,164,14
2095,124,59
2753,213,117
2896,105,49
1599,31,57
2583,200,2
1246,56,49
2709,18,67
480,35,100
1178,24,66
2692,41,99
3103,113,89
2322,88,81
1475,113,25
3379,120,2
3162,108,27
1159,35,7
2626,174,94
2313,7,100
1936,57,32
2320,81,10
3171,43,30
3237,50,13
1339,34,100
13,106,112
1424,202,62
1459,135,67
460,139,118
1872,57,62
120,196,30
3016,125,116
3378,120,0
510,162,62
2291,47,15
752,8,12
1444,15,2
1195,164,48
1004,143,122
1824,160,4
446,27,38
362,63,102
3239,215,30
3442,126,22
1599,155,19
426,151,9
3151,15,25
657,72,64
1121,189,41
1159,40,16
1750,126,20
654,69,52
2003,19,34
381,202,99
2711,39,61
1116,76,63
2274,99,106
3030,164,1
1314,27,116
875,27,1
3211,54,60
1303,7,35
2958,126,34
1540,111,0
557,194,78
2497,176,96
762,127,78
746,106,50
570,88,63
391,213,118
736,27,67
2056,19,82
1298,200,20
2148,43,23
2396,191,49
1996,13,93
2773,178,3
2893,127,92
3171,108,116
921,114,39
3140,13,14
202,154,124
419,84,94
3164,76,17
568,129,72
362,13,118
1416,12,10
2443,175,1
1936,126,109
1975,103,40
3302,111,22
2685,95,82
1167,68,69
1324,31,4
112,15,16
2666,159,38
3274,57,99
1995,120,30
3119,202,81
1936,57,74
1529,13,75
3097,120,38
2016,88,131
1985,27,62
938,120,75
2337,127,57
2206,13,82
3016,149,48
344,157,75
76,162,23
1233,115,83
2295,43,120
1262,166,8
2592,135,9
3228,33,82
1314,154,21
220,93,27
1888,4,118
2433,155,122
446,27,19
2008,103,2
1494,106,20
1161,35,8
962,214,9
1524,124,5
1783,10,49
2423,169,116
2128,157,126
527,88,62
2322,21,27
1331,7,12
704,88,30
2903,152,8
1836,43,126
1260,17,39
1646,72,22
604,45,43
3029,25,10
1759,48,15
3409,154,59
2291,24,117
2030,74,117
510,162,82
1439,106,3
3140,213,126
1540,35,1
2592,154,41
2727,177,84
2265,120,20
2713,24,62
1107,88,22
1750,19,51
2828,108,15
506,106,129
681,93,24
1262,55,75
2071,93,22
1999,196,2
3154,152,40
2230,55,14
1990,199,13
2903,152,81
2141,19,48
657,208,13
3379,16,14
631,173,13
2986,13,100
1933,129,99
3069,194,67
2583,99,82
525,57,96
1783,116,1
2016,202,15
1566,39,27
2583,95,82
1166,27,16
1783,8,2
1167,127,16
3289,108,15
306,177,50
3148,159,57
2056,152,116
868,202,99
370,126,41
2322,121,20
3359,106,23
2328,140,60
2027,31,32
1267,106,12
1022,118,119
1724,155,22
820,215,112
1388,58,118
2685,37,99
648,8,49
847,131,23
2714,13,62
1011,147,99
1999,135,22
2337,55,62
3137,154,62
1995,194,10
3376,27,77
1690,17,21
2709,187,12
952,94,2
1675,50,38
160,103,57
1467,57,13
3418,57,12
419,29,27
3091,39,41
223,40,21
2895,27,58
3148,25,82
2206,189,10
1293,54,112
631,162,7
1278,65,126
2592,63,94
2917,32,30
1221,35,0
1452,106,4
1298,51,10
2822,63,59
1812,75,3
1119,76,14
2487,126,25
2030,168,2
2296,88,118
362,57,12
1899,211,91
3391,84,27
1968,144,4
2445,164,12
1542,139,72
3350,159,68
2786,47,9
52,127,16
472,15,19
3319,106,81
170,61,105
762,127,30
2720,125,95
1459,160,67
2957,90,30
2828,84,70
2230,37,118
2891,115,0
579,137,12
2958,105,13
2295,127,12
616,179,126
1452,27,2
1936,129,59
592,46,12
308,200,30
2626,202,112
570,15,119
2822,156,62
1880,19,2
2091,154,39
1980,129,62
3370,41,5
1444,172,84
381,50,49
112,37,29
894,27,30
2234,157,5
510,114,125
1349,181,15
2056,168,70
1982,107,108
2773,101,6
3154,202,100
2191,31,92
754,89,22
3320,96,129
2142,162,108
222,162,50
536,206,21
2613,155,81
2061,33,0
2666,129,126
2987,19,49
938,43,44
2080,12,78
1911,162,119
1036,43,75
477,15,48
381,50,25
3378,126,126
557,6,4
1027,112,116
2725,24,21
2698,199,21
419,1,13
1528,187,41
202,24,34
1628,165,39
2454,46,99
1035,113,24
446,127,25
274,171,15
1267,110,124
1836,72,17
419,101,16
381,88,66
2597,24,10
3442,110,68
3462,212,10
2685,209,10
1459,69,116
527,174,25
2423,187,54
2003,89,112
1628,81,4
2313,24,49
2725,27,96
2462,89,49
2598,120,22
746,40,18
1244,98,13
2563,9,18
1490,200,19
648,0,15
17,57,110
1309,19,126
915,25,64
2711,40,100
1459,101,8
609,157,13
1331,95,82
2917,207,88
2091,206,15
1891,99,94
1434,12,58
568,207,92
566,27,126
222,162,39
22,127,20
2563,164,8
2052,94,78
1050,51,17
3462,11,120
1920,191,83
56,98,13
294,39,12
341,101,23
2626,96,117
3091,39,39
1244,68,13
1492,157,116
704,64,20
1260,183,71
2215,193,11
88,115,15
739,83,118
2563,150,48
754,19,95
222,97,2
915,104,126
3,32,8
680,12,82
568,93,131
1153,39,0
82,43,100
2497,13,85
210,39,25
631,131,116
2313,108,48
2080,196,23
579,202,28
1267,88,20
536,86,57
1262,48,7
3054,129,18
1730,27,102
2631,13,34
3047,164,21
752,162,68
3137,188,57
2030,123,100
1675,57,116
2563,88,39
921,50,53
52,12,8
2071,161,16
2414,72,45
2443,35,13
328,56,8
2452,35,108
255,48,8
704,27,69
2285,206,49
818,70,40
1888,27,39
1836,37,62
848,76,34
2265,35,1
3171,127,51
1750,108,62
2612,57,8
220,200,51
2612,15,21
1529,106,27
2592,107,54
2631,24,51
3013,155,114
3091,202,118
595,15,14
631,176,39
1750,108,12
1634,120,107
2042,106,12
1221,108,50
3429,24,78
2131,61,20
912,76,98
1982,24,48
2285,27,39
2420,106,8
2592,13,65
3370,25,108
2128,159,113
2592,131,63
2091,79,31
1011,106,79
367,57,116
2030,202,17
2957,148,39
737,206,75
595,31,21
2148,160,35
894,113,82
2674,157,25
