user_id,song_id,emo_id
1320,20,16
377,106,48
1514,28,66
1071,85,114
2007,190,17
3186,44,13
3414,108,56
2575,47,126
2366,152,68
794,96,18
883,47,126
2207,85,3
3104,134,41
1367,111,50
3398,190,13
2805,123,10
1909,123,56
2087,12,28
2575,161,14
358,92,126
40,141,40
2360,202,112
1637,13,68
316,159,131
1391,76,22
870,77,27
732,81,16
185,123,126
1003,28,87
272,13,25
2173,148,94
844,123,10
2805,10,25
1637,190,44
2098,87,30
2359,43,81
682,216,55
618,30,5
870,105,109
1532,85,12
3017,216,68
581,44,62
1987,43,5
1429,20,11
901,148,106
2843,77,13
156,200,39
1184,216,114
1273,36,16
3375,166,29
64,123,103
901,190,118
1545,29,10
1621,28,30
988,28,15
530,106,20
3298,24,128
2409,2,92
47,55,114
1532,77,7
2434,111,37
1273,25,15
2545,63,24
2679,85,62
1803,20,21
58,10,62
1637,81,52
156,123,116
1269,13,63
2782,77,126
2341,77,57
2679,105,27
1137,20,21
940,161,119
3398,44,68
1597,77,62
3017,99,20
2319,47,52
157,48,1
1771,81,111
1273,190,24
2173,161,27
377,172,0
156,187,118
943,120,0
1522,169,13
581,98,82
185,123,52
1621,28,21
3375,57,94
290,178,99
504,76,54
368,157,78
1391,114,116
504,13,14
163,145,20
1137,13,120
1909,190,129
2293,216,10
1203,115,15
185,123,16
1140,107,27
2143,88,126
988,91,45
3194,123,38
3259,207,62
376,119,8
950,133,91
2843,12,25
349,82,20
1323,207,9
3194,123,24
1909,15,126
1323,106,30
2981,20,48
2434,111,13
940,12,13
790,156,48
230,85,20
3169,207,13
3471,119,26
3104,85,70
1987,85,82
1678,12,125
1974,157,38
377,24,36
2878,12,124
3367,85,81
2081,77,59
304,29,119
2098,28,30
2878,44,13
883,47,126
898,123,116
468,123,82
2671,126,26
3086,133,82
2012,81,22
3471,88,13
533,126,4
1780,216,62
3186,160,1
2572,11,64
2360,129,99
763,178,41
221,207,62
2862,161,66
185,189,95
2925,161,28
1137,27,95
2286,49,108
163,85,8
1532,18,126
2643,178,118
3414,88,123
2366,202,48
2408,161,94
2434,88,20
2143,85,125
2293,81,69
621,85,5
1771,107,12
47,28,30
185,123,95
3186,194,27
2287,188,49
157,85,25
3017,200,81
3186,178,25
641,216,25
794,138,39
2679,85,99
1203,216,4
3003,202,9
272,60,16
3194,123,8
2207,129,99
1771,85,12
940,106,8
304,169,126
116,68,13
883,89,11
732,175,24
763,44,67
1429,135,1
3169,26,13
349,43,16
1269,207,17
2408,57,29
3298,216,124
2403,28,8
1132,96,3
826,189,12
2545,4,129
157,4,25
1429,36,49
358,20,41
2762,141,9
1522,129,70
47,123,62
3259,76,77
183,105,4
2359,57,90
40,141,86
1498,178,25
1780,105,50
1545,44,65
530,207,55
950,133,118
826,181,16
3104,20,17
316,207,44
2757,77,68
3169,19,62
732,207,13
3003,27,48
782,81,66
3327,81,57
2757,13,118
3471,119,38
1847,84,20
2878,161,67
1756,92,72
358,7,118
2207,13,86
58,190,62
407,12,112
2366,16,4
2143,76,116
2012,131,73
79,187,94
3461,144,51
2805,20,108
2545,178,126
618,44,84
2098,174,12
3471,132,36
2200,161,125
185,123,22
230,216,8
2843,106,8
2007,110,78
533,12,2
3259,174,20
2366,19,67
794,21,67
2843,120,30
988,96,18
2366,36,18
349,216,0
1001,12,25
3255,112,82
407,85,75
533,85,11
1780,127,84
1597,148,5
1771,77,11
2878,51,49
128,13,36
1692,10,126
530,77,31
3313,29,112
1498,27,10
870,85,25
1498,189,118
368,57,41
790,190,126
901,123,86
156,43,28
1545,180,60
1320,33,112
544,16,130
1367,123,68
3327,88,116
116,106,64
1692,81,62
533,77,28
2782,76,0
3017,216,16
272,24,39
77,47,30
100,123,10
301,76,1
2087,85,126
2359,24,93
2098,4,48
1184,84,82
1621,171,26
150,105,16
790,190,126
47,88,120
2287,155,16
826,85,10
3267,85,12
2572,107,1
290,85,43
988,152,10
1727,161,25
794,189,12
2643,28,118
3169,206,11
1323,123,126
2319,200,0
940,106,28
1803,19,116
2007,123,55
2671,29,125
157,31,49
763,98,31
2545,41,82
2359,88,9
1844,9,20
2679,44,43
898,189,52
301,161,9
1184,13,112
1247,133,123
301,12,76
1071,178,13
1987,14,18
107,190,8
790,36,86
1137,23,112
358,5,99
618,44,24
272,187,9
77,123,30
58,190,112
1376,190,48
2341,25,66
3398,106,118
1692,85,67
763,178,62
62,106,99
3267,106,12
1678,24,20
1803,175,51
2679,140,48
2143,182,12
1841,88,126
1391,8,116
940,161,12
2910,66,12
2434,216,2
533,13,116
3298,216,43
1884,30,67
304,85,94
2143,62,2
2098,154,13
544,81,5
185,123,57
2762,125,20
2757,12,41
3471,133,27
107,31,52
3117,77,118
950,133,20
1254,157,22
2099,20,5
1003,28,58
1001,216,16
376,99,107
2910,66,102
2434,105,10
100,52,126
77,96,4
2665,207,5
1367,162,48
3267,85,5
1359,85,99
1771,129,20
2107,133,27
581,44,62
1429,168,12
455,35,126
2403,193,15
3313,123,13
1841,111,13
2409,194,64
782,187,66
901,190,113
2408,24,94
1678,161,21
3367,27,2
3267,85,5
2818,59,30
150,77,48
2981,143,25
1295,81,16
1320,106,75
1031,216,15
2207,85,116
782,54,62
349,155,131
407,10,50
1273,126,10
826,13,56
3471,133,14
1273,11,84
2409,85,13
641,131,16
1132,119,129
2293,24,117
376,77,84
1522,111,49
3076,111,108
1522,61,18
3414,41,5
1003,28,35
3104,99,99
2050,4,36
3194,123,12
2319,47,14
1637,187,57
3267,210,18
64,47,10
1597,57,120
732,88,126
1269,47,131
618,137,3
1841,44,108
2925,178,41
2087,107,126
1727,23,13
2012,9,23
2359,190,67
790,169,62
1522,207,20
79,82,30
2050,49,49
157,115,55
40,83,100
618,44,24
2572,44,126
1780,77,80
304,123,25
3414,202,112
468,19,11
3353,126,50
376,107,2
3310,133,20
940,82,48
2679,76,94
3461,20,50
1545,135,113
1132,133,18
58,190,38
150,76,117
3219,157,2
1771,99,20
3003,31,11
988,47,67
1031,81,14
960,96,107
1522,189,84
1200,189,39
301,44,109
157,13,76
1391,44,30
1884,85,62
844,189,41
1140,196,43
2703,63,16
1254,77,16
2643,11,12
3471,14,15
1884,123,13
1844,44,99
621,123,48
2403,28,51
3367,190,95
3327,190,64
116,77,67
763,178,62
1514,183,19
358,177,62
2818,43,13
185,44,56
1884,44,126
1269,95,113
1359,189,57
185,123,62
1376,106,5
230,216,116
1391,12,89
1320,81,9
3076,81,0
844,123,22
3117,99,11
1756,105,99
128,14,12
2099,152,118
2287,38,0
3255,207,49
682,88,118
156,133,62
290,88,24
1621,136,54
3017,31,30
368,76,18
1847,130,16
128,85,6
2173,107,13
407,13,5
377,91,9
3076,13,4
2195,87,126
621,76,17
349,210,1
1137,190,62
156,133,100
1847,92,15
1514,184,59
1391,85,41
790,50,75
116,81,22
3398,24,20
2643,77,59
3313,123,22
1498,189,30
763,178,62
3395,43,39
3259,20,22
221,12,23
883,37,112
2665,94,17
2087,216,41
1132,20,10
376,16,84
1884,44,120
1514,49,118
533,154,10
2287,78,64
2200,84,20
1498,85,108
2782,85,16
1323,216,62
3327,187,91
1514,28,118
1247,216,15
2143,85,12
1909,88,30
1514,28,31
2818,60,112
157,4,24
3104,94,41
3086,133,82
1844,96,124
2818,60,62
1247,123,122
950,133,35
2925,161,116
3086,133,43
2007,115,23
316,207,44
2081,105,59
2408,22,65
3310,28,78
2366,96,12
2286,37,67
1844,74,38
1727,28,24
1637,12,57
940,161,78
2207,85,63
183,121,1
230,58,126
1771,13,48
230,85,94
988,15,94
782,12,15
2575,37,12
58,190,78
2862,77,27
950,37,74
533,85,10
1376,190,68
