user_id,song_id,emo_id
1660,205,21
2457,0,15
2616,20,119
186,20,1
2175,53,12
1301,169,9
1328,20,110
2413,20,39
207,53,0
3210,28,1
1236,43,62
488,38,22
1877,44,84
3253,123,12
3463,20,8
3070,206,84
1461,186,67
2043,37,62
224,25,17
956,133,128
65,20,15
575,53,125
2242,125,109
1811,12,10
205,117,30
6,20,11
65,20,17
1191,19,41
2869,206,119
974,22,15
1832,34,7
1412,20,30
1471,20,52
2491,20,22
2657,94,10
1471,20,30
2912,91,21
2554,141,16
821,34,61
1090,72,8
3028,211,41
3303,63,82
1737,20,84
785,14,118
447,168,51
2554,141,118
2413,20,94
277,36,130
1047,48,116
984,14,94
513,20,108
1469,14,113
1191,26,49
830,20,1
3325,29,11
1090,20,25
982,62,16
3300,7,28
2244,20,95
1146,67,15
2736,20,51
2367,142,126
710,5,94
1510,7,62
1236,128,115
1043,94,62
2847,91,86
2413,152,113
1811,20,1
813,99,112
981,91,115
559,57,10
2819,154,37
1328,195,118
2864,48,18
781,137,19
1497,27,2
2017,20,124
2133,20,2
821,27,39
1604,123,55
2702,208,88
1328,98,21
2554,169,113
956,66,4
3325,25,10
1547,14,12
2608,45,34
2933,14,13
464,142,22
2736,20,12
1106,68,126
2765,107,12
239,28,94
2541,20,64
810,24,70
2864,20,15
1002,20,119
1,20,126
1737,12,62
1109,21,2
3033,20,112
2628,159,4
126,80,8
3191,36,62
1622,175,9
2608,20,39
821,20,34
2238,193,94
1,17,48
3373,25,48
1486,177,18
956,202,12
1547,154,3
3342,14,117
984,139,15
813,20,41
2164,178,2
1510,52,49
1660,33,10
132,146,99
186,20,1
673,164,91
1940,188,126
1553,134,64
2554,120,0
216,20,16
2026,20,21
524,1,125
1557,91,56
1510,117,9
1685,94,34
2992,7,60
513,202,49
3028,20,28
1105,20,112
3349,168,12
2616,91,68
2954,20,67
186,169,60
1746,37,28
2954,20,57
2222,49,81
464,20,126
1767,195,59
3149,97,77
3373,178,92
980,169,99
2491,94,97
1973,213,6
553,20,124
1547,14,17
980,169,129
2758,7,31
1913,40,16
984,95,21
1419,152,10
2765,10,70
3463,45,57
777,91,23
322,154,10
2758,14,22
6,21,42
781,22,16
984,20,62
1105,49,68
1368,52,20
673,94,1
3253,207,12
1412,22,13
2238,53,62
795,91,62
2413,79,28
1114,165,12
690,20,32
810,20,82
488,127,62
890,14,8
1,18,57
1365,25,13
2477,148,61
3253,20,12
1365,52,1
65,20,54
974,169,2
559,49,20
1098,5,112
576,38,12
2608,186,39
1832,178,8
2562,17,7
1737,152,16
3253,20,11
2317,117,15
1510,133,17
1191,169,94
239,91,10
1746,195,48
2953,20,4
576,159,5
2954,20,68
1486,206,82
2609,169,128
2138,28,19
984,14,126
1660,79,53
2697,5,81
777,91,124
1660,141,38
1865,9,16
415,20,4
2866,20,15
2164,200,81
727,21,24
216,107,10
944,123,71
1940,14,1
2758,94,126
2457,133,11
2133,186,8
1749,195,77
2491,84,19
3325,195,2
3028,195,17
2702,20,59
1865,38,11
2954,20,62
3081,91,67
795,91,27
1105,129,34
1461,152,123
1191,169,99
1412,188,12
6,53,110
1471,20,108
1548,20,16
1106,91,62
972,178,39
1557,169,10
447,169,101
1301,164,116
2616,88,18
205,108,126
564,186,12
703,169,46
464,142,126
747,107,15
464,195,47
2745,20,131
2562,20,8
918,14,57
747,106,126
1553,195,118
1816,33,77
785,68,15
2847,201,84
2398,195,71
3106,52,36
2745,96,13
1366,33,116
2398,28,5
1870,20,20
1497,178,88
3229,13,112
1461,20,83
186,133,25
2461,33,25
1786,20,126
488,169,94
1105,24,12
890,157,68
3081,74,35
2222,49,25
1713,169,12
981,133,16
2657,117,1
1548,20,15
2222,12,119
690,76,126
3229,169,27
65,14,57
302,91,7
821,162,126
1660,169,59
974,14,8
2825,91,22
1877,169,62
2380,52,28
3191,97,17
2933,12,37
2656,48,14
3028,45,64
2238,35,99
2222,54,10
576,189,81
2017,14,126
602,20,4
3209,52,5
1486,99,80
411,195,11
86,20,91
1816,102,4
2461,20,27
207,53,48
205,141,17
1811,106,39
564,7,18
1913,162,31
524,49,17
2817,94,15
411,194,12
2656,169,59
1660,195,19
132,53,25
3288,20,10
2541,7,62
216,133,8
3081,91,62
16,14,15
3094,206,131
1366,169,118
94,20,15
