user_id,song_id,emo_id
1735,204,0
1751,4,12
913,197,2
2208,25,118
286,170,115
941,175,7
1477,8,120
3294,146,93
702,41,11
2154,26,21
3371,210,113
863,12,117
2437,4,64
2734,64,0
1130,26,14
2494,169,12
1239,26,17
2267,38,126
41,20,62
1565,139,24
584,122,57
105,121,20
1840,42,48
2734,130,20
1234,62,20
1130,210,21
1344,203,131
3408,38,41
203,182,48
3236,33,48
3257,38,8
3178,129,94
2053,210,118
2218,38,48
994,38,21
2213,13,118
866,1,18
441,16,38
3371,56,119
863,180,112
2090,19,15
1263,146,126
2508,73,11
3294,5,17
934,154,16
2985,82,41
1600,50,120
994,160,116
8,72,5
2803,146,20
1311,73,69
2952,122,4
1361,130,31
1361,122,13
2738,69,62
1218,38,51
1263,93,112
2508,49,77
2253,26,62
3222,4,1
1218,122,78
3371,162,81
2803,155,83
8,38,2
3178,210,2
1852,113,21
1082,120,1
2253,38,18
2427,118,62
1834,122,56
1543,129,99
2586,163,17
934,4,116
1491,137,30
649,131,95
3408,203,48
1263,210,46
397,38,112
2905,38,50
1234,114,8
108,3,71
2798,157,30
2235,210,23
1601,73,15
1735,73,130
2905,123,93
2806,131,30
2381,161,108
593,167,99
3222,208,105
593,13,16
1709,190,15
1082,38,99
1683,145,2
3236,163,16
3257,120,31
1565,82,62
342,20,62
363,182,43
3121,4,12
1709,180,22
8,4,22
2494,146,18
1703,29,30
3291,131,131
2235,207,83
1311,73,64
2213,38,126
2381,38,119
2803,9,21
1840,181,38
1751,169,10
374,87,13
2952,109,32
2839,152,16
2053,153,51
2427,159,8
2539,38,118
807,180,12
2233,39,27
1032,30,20
108,203,131
1722,4,62
1245,200,70
41,146,68
1764,98,11
3121,13,22
2803,146,20
2253,4,2
1797,58,99
2154,163,21
2035,163,55
1130,125,131
2738,160,77
2830,210,100
1722,154,48
2267,47,25
1878,4,16
1764,87,108
994,38,10
2235,182,25
1026,120,30
1777,49,62
3178,216,126
2090,19,126
1840,180,30
2299,101,39
2494,146,12
2839,5,61
1245,28,15
1245,38,82
3408,76,43
187,88,12
2213,38,17
3469,82,68
1032,38,126
2303,118,39
2253,2,12
2381,37,18
933,2,87
3220,210,26
1614,57,8
2882,163,12
1543,73,118
3262,8,15
2830,210,114
105,182,10
3121,200,12
1614,4,57
2316,14,105
2494,146,126
2306,38,118
764,178,15
2053,200,22
3236,199,49
342,38,16
105,73,21
702,159,70
187,99,39
934,33,99
1797,84,20
934,174,9
807,54,12
2985,2,126
1840,31,94
374,60,38
1719,20,57
374,58,4
3147,88,1
2446,167,118
1600,106,44
2378,203,56
3257,38,110
2839,180,68
397,87,32
728,178,49
1023,182,3
863,154,116
2738,182,22
1881,50,30
933,163,0
1777,130,22
286,130,22
1234,181,41
8,73,22
1485,159,27
2539,17,95
994,25,10
1777,130,81
2494,33,12
1220,126,119
2349,170,18
1764,98,118
2798,38,30
2798,73,36
3294,87,38
2134,146,22
2349,5,67
1709,157,10
2303,130,13
649,125,127
1508,122,2
2208,130,64
2446,97,54
1722,163,4
1680,130,116
2586,41,18
1026,214,43
1751,26,67
2378,93,110
342,96,14
1029,4,47
994,20,82
41,7,119
3257,88,13
1852,180,125
2905,112,34
2154,146,21
1852,130,21
2473,4,13
961,4,84
2508,122,57
3220,200,1
1218,27,49
2446,5,22
1304,4,21
2931,38,2
3121,4,126
807,69,12
2233,28,13
342,38,48
2830,108,8
807,1,12
628,5,10
2306,45,68
2959,146,25
3121,8,22
728,44,126
2437,137,56
1918,14,8
1023,120,128
1245,38,15
961,73,129
913,153,67
2427,22,114
2473,180,5
2440,82,71
1600,73,93
2905,210,49
1719,87,2
3469,210,5
2035,38,57
2882,38,54
3018,79,43
3469,69,116
286,128,22
1881,171,41
397,72,10
941,38,39
941,38,49
2303,169,59
2303,203,30
961,153,12
3236,146,41
1234,82,20
2494,163,48
2267,205,12
1764,4,57
187,73,84
3294,154,25
2734,182,34
1218,38,122
3291,182,21
1477,82,94
584,138,128
2959,163,12
1735,5,2
1683,182,67
3469,3,2
1881,38,30
2134,8,37
1797,124,5
3147,38,34
1852,122,12
1220,38,108
187,99,124
1304,180,112
913,5,0
2253,26,118
2734,56,126
2473,33,7
187,73,30
1234,82,8
470,4,62
2378,129,4
286,130,126
2586,150,17
1491,200,20
2586,188,10
1543,151,72
342,85,21
2494,163,12
3291,24,50
1840,38,8
2806,106,100
408,60,63
2235,122,116
3257,145,48
2349,180,12
2381,96,20
3469,82,48
2830,50,122
1491,200,16
2427,137,120
702,24,129
1218,37,125
1311,31,34
2473,82,75
1032,154,21
3262,180,106
1026,5,2
408,4,30
2473,31,0
1508,4,48
2218,195,94
2839,97,9
2931,24,112
2959,146,10
3408,13,49
2261,72,118
2427,130,35
2053,98,94
3222,4,118
187,73,77
2905,154,37
2868,73,23
1735,153,49
3236,169,126
2261,14,48
1477,181,126
1709,130,15
2882,33,8
2798,122,126
3262,200,25
1023,156,126
363,143,26
2959,146,30
2235,92,85
2427,9,22
2959,163,12
2803,176,10
2830,31,118
961,38,18
1683,4,25
2440,209,0
2931,151,23
3018,155,43
374,38,48
1600,139,22
3018,167,49
203,165,125
3291,182,62
1491,4,41
3178,30,108
1703,73,71
2154,31,54
2882,101,116
1130,93,10
1344,31,49
3222,200,119
1218,107,24
649,167,6
1878,42,48
2985,82,62
2154,93,27
408,4,2
2868,56,22
3265,4,10
2233,26,48
1485,180,64
866,38,89
1344,208,10
2306,195,18
649,167,49
2349,170,12
1361,180,116
866,38,17
1130,203,118
470,183,65
2440,130,0
2738,182,25
2006,180,118
1834,165,13
41,40,48
2213,38,13
2952,13,21
187,73,30
2090,38,21
2734,205,67
1245,86,97
2473,26,99
2035,120,93
3178,196,118
2035,203,32
1703,4,8
1881,38,30
1485,200,131
41,146,118
2233,26,51
2006,21,29
1032,62,23
628,167,110
2931,207,67
1680,13,10
2882,38,120
1797,5,4
2233,142,85
8,74,68
1777,84,22
1311,19,11
1344,137,116
286,37,55
2868,5,99
108,91,35
2381,20,57
1220,194,126
2427,163,116
2218,82,110
3220,210,19
3222,99,13
397,38,112
1032,38,20
2299,4,26
2208,193,94
2985,29,25
2154,146,11
2586,150,19
2154,31,39
2882,188,0
702,5,24
702,180,68
702,178,43
3178,180,34
203,122,59
441,86,108
1709,197,25
1543,200,93
1491,4,3
2437,203,10
408,125,16
1918,210,80
1600,174,30
3427,44,5
41,65,118
3236,146,25
1797,38,12
1239,33,2
1703,200,51
2868,153,20
1680,13,48
1881,73,30
1508,69,2
1477,82,131
441,142,2
1614,120,30
994,38,119
863,182,68
2154,31,30
203,122,112
441,203,81
866,83,4
1245,46,22
2261,38,31
1508,4,129
2035,62,27
1764,4,86
3265,203,39
1218,37,51
105,182,113
913,153,17
187,73,15
1614,164,8
41,146,118
3147,92,31
2734,130,51
3220,73,99
