user_id,song_id,emo_id
1008,13,62
1890,55,26
663,15,9
12,106,25
1651,39,17
2458,77,22
2410,43,43
2784,73,118
3358,130,20
1362,12,48
1055,10,81
2472,106,82
1531,151,62
61,85,100
1928,120,12
67,18,95
276,13,4
2202,168,16
2902,209,3
244,89,21
3437,41,41
2187,107,34
2543,86,67
1408,77,12
1744,141,62
1613,12,50
1647,118,129
1094,41,12
2907,133,12
3005,24,43
3085,95,20
378,61,67
178,202,3
3436,187,20
2696,1,1
2205,150,12
1094,24,21
2001,125,8
2270,105,30
2421,108,2
1954,162,28
2126,1,50
327,157,43
722,120,12
49,162,82
1867,16,20
2930,20,9
2346,34,2
3331,76,43
1362,13,98
2574,123,68
1534,29,39
1562,106,110
404,211,82
2119,108,48
3244,120,23
880,194,92
2178,174,123
129,162,112
2483,20,102
2441,48,84
1054,63,62
2767,148,41
42,175,43
2447,28,14
1613,200,93
3063,106,8
3165,24,51
125,202,51
3331,148,24
3131,160,82
2947,166,12
2499,126,117
1169,7,10
2824,106,116
722,187,9
2202,45,82
2759,41,37
2973,39,62
1389,13,48
206,189,58
1282,187,25
1810,215,116
443,216,113
2014,189,23
3331,8,54
679,110,77
2468,107,30
2370,148,68
122,88,68
2844,156,62
432,72,55
1534,20,126
1876,154,48
1414,34,35
2970,161,15
4,42,39
2740,189,2
4,39,13
1609,108,20
1619,20,108
896,108,64
346,154,2
2252,32,23
1472,38,85
1755,33,126
296,162,116
3165,105,116
218,30,94
256,111,49
738,105,30
1034,140,27
2518,89,95
327,9,48
955,45,8
2307,162,21
1039,56,62
2268,23,49
231,158,34
2768,43,11
2686,10,18
178,15,30
2919,157,26
378,37,39
3200,137,82
1523,125,39
2483,154,62
125,24,64
443,196,92
1572,115,55
2205,41,84
2930,24,8
812,12,49
840,12,59
122,12,28
2370,98,94
580,177,17
2768,106,30
1393,164,116
122,57,66
700,94,57
677,84,15
1552,14,15
1523,31,26
269,152,50
2117,106,5
244,83,81
1430,121,93
3283,18,4
178,31,83
2277,12,26
1875,179,25
467,35,94
1585,78,41
2525,175,41
3432,86,84
378,106,16
129,91,8
3432,74,116
1625,196,13
2015,20,77
3131,40,9
2769,24,10
561,57,41
1382,53,6
2421,154,48
700,83,105
1679,16,48
3126,56,59
1156,43,49
3026,154,84
256,154,78
449,98,64
1910,81,94
755,12,118
2548,115,41
837,57,89
3450,209,39
858,57,15
404,20,16
3281,168,2
2289,85,37
540,87,110
2752,113,126
3159,82,31
4,43,49
3244,27,124
50,24,112
2502,162,62
305,144,10
518,136,28
432,19,40
270,45,25
2346,166,80
3006,177,20
2421,216,20
12,57,112
2729,106,35
1094,207,116
979,24,8
970,126,96
1613,106,20
2369,88,12
1069,31,108
3163,146,27
2502,98,51
1134,41,116
490,106,80
3012,106,126
275,106,39
3279,57,99
1110,154,34
1554,51,39
1700,43,17
2764,57,13
2973,27,10
3136,10,68
2001,197,64
495,115,55
495,202,37
2502,157,16
1072,86,118
1921,94,51
2330,14,118
835,40,5
325,106,123
2759,178,53
1055,12,13
773,20,13
2220,25,11
896,85,81
970,29,5
2784,62,120
2123,158,22
1393,171,123
880,158,18
1743,20,84
1889,207,62
2205,99,75
2769,43,27
1978,25,95
1647,131,8
122,85,26
1976,159,93
1034,206,20
2254,137,67
2650,51,93
1370,115,119
2075,126,21
378,119,44
3296,84,126
999,171,10
1700,36,13
3200,31,21
995,184,62
2829,0,40
677,202,24
1362,200,62
3269,120,43
1362,107,62
2369,13,4
1393,120,49
561,126,97
2784,10,20
2123,8,125
3131,12,126
2844,161,15
2621,148,8
2696,86,5
1401,137,118
772,168,15
697,71,86
1534,89,18
1403,41,16
3365,190,67
1682,189,29
1978,17,62
567,98,26
2472,24,30
722,43,7
1619,36,20
2049,202,125
2904,34,125
3450,88,10
635,38,22
2436,149,49
1039,105,102
2463,0,78
929,211,117
635,155,52
725,184,120
3218,30,64
2345,207,49
3472,171,39
835,193,95
1799,22,82
1569,123,117
276,10,70
31,57,21
865,120,94
1837,20,40
1426,35,14
2772,108,16
3283,38,34
3246,120,23
1134,8,62
2329,207,12
694,186,39
3129,24,84
1538,93,81
771,28,18
1337,177,126
1682,51,113
1523,24,109
2371,24,25
467,126,10
2458,84,82
1926,97,30
3112,0,12
1810,34,131
2456,6,94
1889,57,91
2769,24,54
2371,7,119
305,178,91
2468,107,25
3269,178,5
1085,216,114
1584,85,27
2838,206,62
2252,12,56
490,12,2
2,28,34
3085,27,27
1925,19,62
580,108,12
1134,85,100
1914,12,15
2394,177,118
2371,77,30
835,84,34
1020,179,18
666,198,82
85,158,27
2962,106,50
1720,123,112
467,115,5
2369,88,129
1682,190,113
2187,57,57
2472,35,30
33,47,110
3200,81,99
551,28,89
1213,133,87
1316,34,56
617,13,116
1784,200,131
2675,33,116
1154,41,94
1299,134,5
1562,126,22
1414,37,69
2904,17,51
1603,174,8
135,175,120
1538,162,4
2450,202,39
2989,38,38
414,7,77
2970,41,15
1370,99,97
122,93,24
1284,129,39
1284,13,39
738,85,62
1619,30,35
567,30,99
801,175,91
1993,43,12
2205,24,110
605,126,49
1647,20,62
1926,22,26
401,16,82
3012,24,30
495,63,118
3163,31,27
2220,149,33
2863,24,24
1326,127,81
2237,175,27
545,19,48
551,127,115
1889,24,119
964,44,126
2962,7,112
2289,127,39
663,45,15
2327,105,81
3451,115,25
218,43,108
841,27,10
2404,12,57
2904,20,62
658,153,3
2989,15,113
2684,115,26
1916,39,119
33,173,126
1280,106,116
416,103,8
1707,94,0
2824,12,23
2821,25,64
888,196,16
12,57,25
3436,189,22
2844,43,62
518,120,81
1603,174,8
518,159,34
243,157,17
3012,24,112
1078,206,56
2034,85,37
979,99,8
1693,104,10
880,169,49
1875,83,27
2084,72,12
647,40,95
2829,161,16
1925,131,16
679,61,17
532,162,17
2684,138,57
1584,85,85
590,10,5
1609,135,55
1299,106,27
750,1,84
3416,27,126
666,94,105
111,105,23
297,31,67
1039,106,118
2369,97,98
1373,12,12
2858,125,12
2962,161,49
125,7,55
2568,8,53
1426,162,18
3131,12,112
2084,20,126
123,40,8
123,108,116
2604,9,90
2548,19,32
3012,43,116
2947,178,13
2119,129,44
1426,135,5
2483,175,18
2327,127,20
253,99,114
3215,162,83
2829,13,16
2648,9,54
1085,175,95
3445,27,112
1213,43,7
877,189,4
2463,148,12
85,135,92
1143,37,122
3304,194,64
1554,106,56
858,115,56
2075,202,120
2511,43,126
111,9,82
1038,37,118
1647,30,51
773,120,82
91,85,48
858,57,118
33,178,25
3196,29,51
206,126,1
125,17,0
1465,12,49
2410,27,126
463,127,49
385,120,72
1889,13,49
518,43,118
2436,155,116
3159,17,13
1408,201,99
2499,88,78
1307,13,112
263,27,39
1539,207,16
1651,12,18
2126,60,126
1823,166,22
142,13,8
979,12,17
2119,24,95
837,178,78
2463,126,126
2411,24,50
1187,0,20
767,115,13
1914,40,66
832,29,34
1820,38,48
2410,37,62
1875,44,24
2759,57,53
3436,27,68
178,200,3
276,46,2
2178,83,28
2237,25,116
679,89,110
689,202,16
1914,120,84
873,13,2
1765,216,118
125,76,62
999,126,28
666,119,17
228,114,64
2930,24,17
1463,155,112
508,37,18
1669,36,28
2202,25,30
1401,162,40
401,27,67
275,40,20
1584,148,82
2574,156,61
1753,8,48
1928,187,131
1094,108,55
689,17,71
2752,106,2
2277,39,83
2001,12,119
12,53,9
26,171,116
2300,149,30
3323,12,62
700,205,49
2281,56,27
2227,66,35
937,94,56
1069,27,15
2483,189,62
902,88,129
2824,149,72
725,36,25
31,177,41
2518,57,22
840,24,15
10,37,28
459,92,11
2844,41,126
1552,162,16
2511,107,12
3384,7,126
1757,126,94
2219,184,18
26,25,0
106,211,16
1993,126,62
1823,20,16
253,38,28
771,104,34
50,84,36
2821,178,62
3129,15,110
2,30,98
26,170,108
404,12,64
2619,27,118
2281,187,39
1389,17,116
1679,27,14
2995,12,27
75,56,15
1569,29,30
2219,134,52
590,129,35
722,13,17
2968,105,62
3200,22,10
123,89,20
835,40,3
1219,24,116
567,111,121
3416,84,5
2458,187,34
666,164,11
1682,57,99
1765,106,54
1954,50,20
1534,126,2
500,133,64
1914,164,51
1154,171,62
3426,151,11
1240,61,112
2290,171,82
2468,85,25
2989,149,75
2327,111,21
1603,12,62
3323,85,68
2324,120,41
229,171,49
2330,57,1
508,17,18
877,106,52
1539,137,91
2525,212,57
1008,148,22
2159,128,57
2307,83,30
1280,36,16
3126,106,55
2995,35,64
2199,61,62
1779,11,94
2922,136,14
1562,88,4
545,47,49
2740,63,4
2973,171,33
2205,177,75
832,119,3
31,164,21
1926,4,1
1110,28,10
2464,169,108
3384,199,39
1784,157,4
677,140,85
372,135,2
1584,114,18
2219,70,20
663,143,26
414,7,77
3126,108,12
3472,134,30
3437,88,20
218,127,115
142,15,120
75,190,5
125,89,21
12,53,62
106,37,21
2444,10,126
2829,105,57
822,68,16
1156,199,109
1993,126,10
1613,126,43
1414,168,6
1779,76,62
327,12,107
2124,157,41
243,88,17
2178,18,131
1136,127,15
518,20,116
2772,104,12
2518,127,17
1951,133,14
1414,188,10
1008,120,118
1555,216,95
1572,57,23
3241,76,117
2525,131,15
1094,177,116
3163,31,61
50,158,51
653,12,30
1169,48,0
467,178,66
1757,77,126
2648,178,83
2922,94,125
3281,15,20
880,93,22
1020,120,62
427,126,6
1326,14,57
1370,99,10
2502,145,120
3217,169,67
1118,171,16
1758,19,2
229,24,18
1506,77,116
2995,60,18
1149,78,9
2005,5,11
3281,202,17
1867,189,74
2619,95,3
296,1,38
2257,166,48
129,19,13
2930,41,83
75,106,17
1523,187,22
1117,42,20
2858,120,2
2619,17,31
1487,154,22
215,43,2
1584,114,52
3026,189,7
1117,200,49
1554,24,129
1970,24,12
427,206,97
1345,43,16
1762,8,96
2289,57,109
2604,132,0
2125,18,30
734,35,93
1117,146,68
2441,178,48
1758,55,62
1569,43,50
1055,149,91
1868,210,10
1757,126,106
658,15,95
964,142,47
761,13,81
1779,133,126
605,201,69
1213,119,14
3445,88,20
783,136,34
2330,137,54
1539,209,48
2034,76,17
508,144,18
1820,62,27
489,178,120
888,133,102
269,205,2
1707,108,112
1506,105,54
1136,15,20
3432,95,8
3426,61,20
1799,130,99
404,12,18
3436,189,62
3472,170,1
206,162,64
1136,127,12
2989,154,59
2769,125,64
3304,106,18
694,106,39
75,200,11
755,120,50
275,213,36
812,171,4
1143,43,97
734,48,114
2125,126,25
2729,12,109
2696,136,12
2370,161,41
979,24,70
1094,43,123
2436,16,10
3323,13,94
2821,13,62
3244,61,9
1584,1,16
2283,131,13
2619,24,118
18,73,120
1389,135,82
964,49,82
2684,18,8
91,89,49
1569,15,16
1430,85,22
1700,40,27
1389,17,49
2729,49,30
3246,126,48
2330,12,49
2300,119,36
2369,12,17
1430,15,57
647,135,43
955,162,20
734,105,27
2040,157,52
1472,108,120
567,111,99
1463,154,19
861,41,108
2863,187,2
111,12,2
927,57,112
1925,48,57
2511,57,129
2049,126,38
1552,48,60
50,11,48
2829,31,26
1693,37,82
2001,111,48
3111,30,22
1039,13,67
3279,13,49
1316,78,20
50,9,16
129,123,1
1603,31,20
3005,10,96
2752,24,17
1562,20,37
589,57,15
2376,110,51
2543,91,49
2300,19,50
1169,94,0
2005,14,126
2126,108,86
1472,159,84
1929,171,25
2684,121,39
2005,164,118
3384,189,126
1039,127,41
2824,83,112
3111,152,62
340,12,31
3131,4,9
721,51,23
2187,27,128
589,105,22
3448,51,7
1861,18,126
2257,11,126
443,25,95
2489,61,94
1970,50,13
929,10,109
1820,43,31
1118,13,84
1779,76,10
49,24,1
877,43,12
3215,24,2
