user_id,song_id,emo_id
3452,67,78
2950,55,91
1935,159,26
3057,161,28
720,138,14
2193,33,30
667,126,22
852,139,126
104,74,47
1437,131,118
2625,27,62
2936,44,18
2585,21,131
692,211,55
3197,71,54
2748,93,118
662,21,68
1590,17,2
3062,200,120
2641,98,81
433,214,116
1578,200,6
2614,129,25
585,83,81
2937,31,21
3399,214,15
2391,31,116
2248,114,1
1708,31,6
572,50,48
843,19,104
2746,213,100
114,57,39
2670,29,2
642,108,61
2340,99,126
905,1,31
195,126,5
906,31,111
3465,71,21
478,151,49
998,144,122
1642,8,30
2801,125,120
2743,147,116
2689,13,40
2599,85,37
905,113,85
2610,31,12
2362,124,113
676,108,15
2641,114,34
1272,62,112
889,127,27
189,54,95
2581,83,118
1182,21,43
1671,144,0
3457,33,16
1895,93,108
3168,25,38
693,181,62
3454,127,85
3305,17,17
2550,196,20
1256,45,25
1097,145,1
1089,9,48
175,116,24
2355,37,126
1460,108,81
2834,19,52
1341,64,96
1747,126,116
2391,151,126
2190,155,93
1854,99,126
2990,31,114
1231,128,54
751,55,2
2517,156,92
70,200,31
2760,70,51
3419,120,84
2060,24,13
1769,43,15
846,68,2
3066,155,21
3038,45,48
1190,98,20
3446,88,62
1418,126,41
2813,69,126
1046,17,62
3357,200,22
2336,56,12
1635,98,118
2944,65,62
1275,99,102
548,31,38
665,137,35
2949,42,67
2689,57,41
2530,172,9
2449,124,2
1775,57,25
1838,213,57
2358,2,5
876,155,25
2748,93,126
932,173,34
876,155,62
646,83,25
2094,21,55
3464,164,0
2929,19,0
1425,200,34
1830,154,57
1306,151,28
872,51,20
1256,126,129
1714,57,68
439,144,39
143,125,21
1896,88,20
2634,68,118
3011,58,8
2944,57,54
83,51,21
957,35,68
1395,118,16
1399,19,116
114,57,9
1190,13,51
2746,126,28
1375,88,30
2771,19,16
285,62,12
583,144,10
1773,120,16
1763,19,129
1395,160,9
3120,13,20
1500,7,30
3332,31,3
2991,116,57
1089,103,102
1530,76,43
1017,200,71
114,57,28
1446,172,117
1922,160,119
2700,139,25
2096,196,10
990,120,56
2640,72,25
669,83,26
2534,166,0
1769,127,33
1400,33,41
2524,200,93
893,201,2
113,170,126
3452,45,62
1279,29,108
1421,86,70
3157,31,20
2936,54,116
717,90,5
891,39,34
1083,124,21
1211,200,75
1747,124,62
1589,33,97
2064,90,49
3048,153,126
2442,129,108
2689,79,75
876,155,12
1860,65,68
2874,156,119
1272,139,13
2977,154,48
471,207,12
195,7,21
1197,76,48
852,24,117
1950,103,126
1108,164,118
2340,200,49
1942,118,2
3207,88,75
2284,99,65
102,57,10
1141,67,49
2994,31,27
405,129,78
3341,138,7
434,99,8
3459,90,9
1829,56,18
3295,114,112
2547,148,118
676,24,3
1479,27,68
1369,120,2
539,205,95
1163,55,8
2721,184,22
46,35,31
1441,50,91
1830,154,57
177,24,18
2190,119,116
139,125,91
2179,160,62
3066,127,49
3221,118,11
2708,73,96
2955,212,84
39,116,3
1418,127,54
2728,13,10
2996,181,21
1272,145,100
686,207,129
3377,209,27
2638,198,41
3243,97,39
3023,33,28
2990,137,30
1580,7,51
2046,62,20
2127,176,94
2284,121,4
2708,200,75
1896,88,120
265,25,21
1312,103,65
824,99,59
1754,91,49
177,93,116
1024,128,117
2385,45,70
2884,214,32
2605,88,15
1238,193,64
2284,69,2
1501,121,94
1893,118,2
1175,25,2
3007,65,30
578,1,21
366,114,125
1421,42,47
1826,39,26
2342,121,51
1828,27,22
1796,142,129
1598,200,21
2318,24,129
1252,86,22
578,35,51
2871,51,62
83,128,126
149,71,131
2746,124,108
983,209,38
175,108,56
1536,24,30
2340,69,8
2365,85,114
1436,57,13
1717,145,9
405,13,63
3007,215,13
1717,204,128
3273,200,39
2589,39,51
2470,118,2
2794,68,86
2272,150,16
859,137,30
1533,170,62
723,88,64
2996,200,32
1684,112,39
1862,137,129
3401,68,84
197,2,125
3041,67,84
478,72,22
2037,169,39
1190,51,92
1204,164,15
3232,155,23
3066,155,11
1895,127,13
2581,113,129
1931,103,84
3466,3,54
3363,88,40
