user_id,song_id,emo_id
3052,89,0
556,43,21
257,43,12
118,12,67
2393,43,30
395,10,116
1016,24,12
2856,12,19
98,177,43
151,43,68
3204,12,10
3124,12,62
2512,171,5
3177,189,38
2624,132,5
35,135,96
2969,157,31
379,15,81
2147,12,70
423,202,0
3234,45,62
748,177,7
3315,84,52
3277,148,62
3155,189,64
908,202,24
2384,202,11
975,207,5
379,29,50
1322,12,86
2506,187,16
2730,187,126
1100,24,0
2724,105,125
823,14,62
726,105,49
2730,196,70
3124,82,62
494,202,118
1346,132,49
2298,177,17
2147,177,26
1956,106,43
2512,177,23
2147,12,16
3172,187,78
444,18,15
3087,96,13
2603,187,11
3258,43,48
2945,15,36
2054,136,92
2147,177,24
3000,202,10
492,43,27
97,189,109
2988,177,107
257,136,20
2184,11,21
287,106,103
897,136,94
2506,187,62
1807,41,11
639,15,22
95,132,27
2559,95,2
1725,12,57
3311,105,119
115,61,22
174,43,51
2624,189,5
2390,136,4
2384,196,119
2845,178,43
2298,41,49
98,189,2
897,89,22
833,41,0
3317,177,102
3088,15,25
815,16,30
1076,15,97
133,15,10
2010,147,12
2988,61,4
2506,12,18
1431,94,108
897,157,118
444,18,15
1570,12,48
799,158,15
2724,105,10
2846,76,62
969,189,41
2393,43,10
3317,95,64
395,196,13
825,161,62
614,31,126
51,49,126
560,189,21
3176,94,22
2754,171,86
765,136,126
2927,61,18
1431,94,126
1052,88,116
652,177,25
1570,106,18
383,43,126
2054,148,50
2397,171,55
1627,207,14
2730,10,92
936,11,68
2311,94,39
492,189,22
1808,89,1
2754,43,25
828,171,95
3314,41,13
287,24,50
851,171,15
48,189,9
897,13,17
1726,106,8
3124,105,62
1972,106,20
2719,106,117
765,43,21
2054,189,118
2969,12,1
598,12,112
765,189,56
705,23,92
320,202,41
3172,115,126
2066,201,5
953,106,22
2883,94,0
1808,89,49
1415,189,22
1641,12,108
57,47,84
1907,27,8
257,135,62
2624,189,62
2856,12,50
2811,15,51
3234,106,71
1726,61,22
639,106,20
1076,15,27
1052,202,48
2811,85,70
474,12,94
1378,106,4
3389,132,25
1807,15,108
2846,43,17
97,189,107
2553,61,54
1322,149,48
392,10,126
2846,136,130
2814,187,25
2155,123,124
2901,206,70
1641,12,48
2682,206,42
431,15,106
2393,13,92
2182,85,20
2559,95,2
474,136,60
3314,12,22
2542,202,59
1049,15,30
975,61,28
2139,41,12
1564,20,62
1100,106,30
383,37,62
3311,106,13
598,121,1
549,12,124
3110,95,48
3088,127,90
2228,106,100
2542,89,128
556,189,54
639,106,120
2018,189,20
2204,23,120
3088,115,85
494,178,17
2390,12,123
1049,202,15
2857,10,2
2927,61,53
133,41,68
975,161,67
799,158,93
656,148,5
1627,132,117
917,187,15
3317,95,11
945,105,125
2204,23,112
172,161,4
748,202,96
3110,95,6
814,187,81
287,106,82
1907,162,126
1353,94,26
549,85,41
765,81,32
3114,121,14
1374,68,114
2147,159,27
1235,106,81
969,61,113
3058,189,31
969,189,10
2654,57,2
287,189,26
556,41,5
162,16,50
98,35,39
48,148,21
917,177,49
51,106,27
815,16,113
2298,84,110
2701,15,127
765,84,36
2160,18,82
825,12,1
1386,78,20
392,10,126
953,12,12
2312,48,90
2204,49,92
3234,187,125
2054,13,24
825,187,112
174,105,16
287,43,14
2857,12,24
2182,43,62
1648,20,62
3333,189,43
3258,187,126
1725,187,26
1374,187,10
522,55,126
1907,202,46
63,55,108
2856,105,77
969,61,91
1956,89,125
1235,189,59
133,187,39
257,89,2
1229,106,70
2384,95,51
652,210,62
422,20,39
2852,43,11
